Title,Price,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Condition,Quantity,Description 1,Description 2,Description 3,Description 4,Description 5,Description 6,Description 7,Description 8,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Policy,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM,META_purchaseCost,META_fullCost,META_sellPrice
Tru-Ray Sulphite Construction Paper - 9 x 12 inches- Pack of 50 - Assorted Bright Colors,$2.19,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,"Tru-Ray Construction Paper in bright assorted colors weighing 76 lb is an ideal choice to keep your projects brighter, fresher and longer. This super fade resistant 76 lb paper is acid-free, Non-Toxic and is made from 100% vat dyed sulphite fiber is tough"," to take scoring, folding and curling without cracking and tearing. Construction paper is sold as 50 per pack sheets.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605223&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,247968,PACK OF 50,$1.64,$1.89,$2.19
Tru-Ray Sulphite Construction Paper - 12 x 18 inches - Pack of 50 - Assorted Bright Colors,$4.09,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,"Tru-Ray 12&quot; x 18&quot; Construction Paper in bright assorted colors weighing 76 lb is an ideal choice to keep your projects brighter, fresher and longer. This super fade resistant 76 lb paper is acid-free, Non-Toxic and is made from 100% vat dyed sul","phite fiber is tough to take scoring, folding and curling without cracking and tearing. Construction paper is sold as 50 per pack sheets.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605223&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,247969,PACK OF 50,$3.07,$3.53,$4.09
Sax Tracing Paper Pad - 9 x 12 inches - 50 Sheets per Pad - White,$2.89,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Tracing Paper,,New,10000,"Sax Tracing Paper Pad measuring 9 in x 12 in with a basis weight of 25 lb has 50 good quality, highly transparent sketching/tracing sheets. This economical clothbound paper pad accepts inks and markers without bleed-through. Sold as 50 per pack.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605240&Rendition=Small,,,,,SUPPLIES,PAPER,ART PAPER,TRACING,,School Specialty,248200,EACH,$2.17,$2.50,$2.89
School Specialty Stained Glass Mosaic Tiles - 3/4 x 3/4 inch - Bag of 4 pounds - Assorted Colors,$30.49,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,School Specialty Stained Glass Mosaic Tile Assortment comes in a container of capacity 4 lb that approximately includes 450 tiles. Tiles hand-cut into 3/4 in squares are great for large projects and can also be cut to smaller sizes with the wheeled nipper,s. Stained glass tiles are ideal for geometric designs or nipping into random sizes.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605246&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,CRAFTS,MOSAICS,,School Specialty,248237,4 LBS,$22.87,$26.30,$30.49
School Smart Camel Hair Watercolor Brush - Size 4,$0.79,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Art Brushes,,New,10000,"School Smart Camel Hair Size 4 Watercolor Paint Brush features short, enameled hardwood handles with round heads. Brush has smooth aluminum ferrules with a good snap. It carries a full color load and points well.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605255&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,BRUSHES,WATERCOLOR BRUSHES,,School Specialty,248307,EACH,$0.59,$0.68,$0.79
School Smart Camel Hair Watercolor Brush - Size 12,$1.09,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Art Brushes,,New,10000,"School Smart Camel Hair Size 12 Watercolor Paint Brush features short, enameled hardwood handles with round heads. Brush has smooth aluminum ferrules with a good snap. It carries a full color load and points well.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605259&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,BRUSHES,WATERCOLOR BRUSHES,,School Specialty,248311,EACH,$0.82,$0.94,$1.09
School Smart Black Bristle Series Brush - 1/4 inch,$0.89,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Art Brushes,,New,10000,School Smart Black Bristle Series Paint Brush has a short handle and measures 1/4 in. The bristles are interlocked in smooth aluminum ferrules on clear coated hardwood handles.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605261&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248313,EACH,$0.67,$0.77,$0.89
School Smart Black Bristle Series Brush - 1/2 inch,$1.09,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Art Brushes,,New,10000,School Smart Black Bristle Series Paint Brush has a short handle and measures 1/2 in. The bristles are interlocked in smooth aluminum ferrules on clear coated hardwood handles.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605261&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248314,EACH,$0.82,$0.94,$1.09
School Smart Black Bristle Series Brush - 3/4 inch,$1.49,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Art Brushes,,New,10000,School Smart Black Bristle Series Paint Brush has a short handle and measures 3/4 in. The bristles are interlocked in smooth aluminum ferrules on clear coated hardwood handles.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605261&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248315,EACH,$1.12,$1.29,$1.49
School Smart Black Bristle Series Brush - 1 inch,$1.79,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Art Brushes,,New,10000,School Smart Black Bristle Series Paint Brush has a short handle and measures 1 in. The bristles are interlocked in smooth aluminum ferrules on clear coated hardwood handles.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605261&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248316,EACH,$1.34,$1.54,$1.79
School Smart Black Bristle Brush Set - Assorted Sizes - Set of 72,$42.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Art Brushes,,New,10000,"School Smart Black Bristle Series Short Handle Paint Brush Set of 72 includes 18 each of 1/4 in, 1/2 in, 3/4 in and 1 in brushes. The bristles are interlocked in smooth aluminum ferrules on clear coated hardwood handles.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605261&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248317,SET OF 72,$32.24,$37.08,$42.99
School Smart White Bristle Brush - 1/4 inch,$0.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Art Brushes,,New,10000,School Smart White Bristle Series Paint Brush has a short handle and measures 1/4 in. The bristles are interlocked in smooth aluminum ferrules on clear coated hardwood handles.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605262&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248318,EACH,$0.74,$0.85,$0.99
School Smart White Bristle Brush - 1/2 inch,$1.29,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Art Brushes,,New,10000,School Smart White Bristle Series Paint Brush has a short handle and measures 1/2 in. The bristles are interlocked in smooth aluminum ferrules on clear coated hardwood handles.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605262&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248319,EACH,$0.97,$1.12,$1.29
School Smart White Bristle Brush - 3/4 inch,$1.79,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Art Brushes,,New,10000,School Smart White Bristle Series Paint Brush has a short handle and measures 3/4 in. The bristles are interlocked in smooth aluminum ferrules on clear coated hardwood handles.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605262&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248320,EACH,$1.34,$1.54,$1.79
School Smart White Bristle Brush - 1 inch,$1.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Art Brushes,,New,10000,School Smart White Bristle Series Paint Brush has a short handle and measures 1 in. The bristles are interlocked in smooth aluminum ferrules on clear coated hardwood handles.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605262&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248321,EACH,$1.49,$1.71,$1.99
School Smart White Bristle Brush Set - Assorted Sizes - Set of 72,$42.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Art Brushes,,New,10000,"School Smart White Bristle Series Short Handle Paint Brush Set of 72 includes 18 each of 1/4 in, 1/2 in, 3/4 in and 1 in brushes. The bristles are interlocked in smooth aluminum ferrules on clear coated hardwood handles.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605262&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248322,SET OF 72,$32.24,$37.08,$42.99
School Smart Oil Pastels - 2 3/8 x 3/8 inches - Set of 25 - Assorted Colors,$2.89,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pastels,,,New,10000,"School Smart Standard Color Oil Pastel Set include Non-Toxic sticks, each measuring 2-3/8 in x 3/8 in dia. Smooth, blendable, oil pastels lay- down intense, opaque color that is permanent and comes in sliding-lid box. Ideal for dust-free sketching and ill","ustration, students can use these quality pastels to create beautiful oil effects and is sold as 25 per set.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605270&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,PASTELS,OIL PASTELS,,School Specialty,248365,SET OF 25,$2.17,$2.50,$2.89
School Smart Square Pastel Drawing Stick Sets - 2 1/2 x 3/8 - Set of 12 - Assorted Colors,$4.69,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pastels,,,New,10000,"School Smart Drawing Pastel Stick Set include assorted colored sticks, each measuring 3/8 in x 2-1/2 in and is an excellent choice for the classroom. These exceptionally smooth pastels lay down bright colors that blend easily for full/rich coverage. Feel ","of the soft, velvety texture and the look of the brilliantly concentrated pigments is delightful. Non-Toxic drawing stick is sold as 12 per pack.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605272&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,PASTELS,CHALK PASTELS,,School Specialty,248369,SET OF 12,$3.52,$4.05,$4.69
School Smart Smooth Square Pastels Drawing Sticks - 2 1/2 x 3/8 - Set of 24 - Assorted Colors,$5.69,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pastels,,,New,10000,"School Smart Drawing Pastel Stick Set include assorted colored sticks, each measuring 3/8 in x 2-1/2 in and is an excellent choice for the classroom. These exceptionally smooth pastels lay down bright colors that blend easily for full/rich coverage. Feel ","of the soft, velvety texture and the look of the brilliantly concentrated pigments is delightful. Non-Toxic drawing stick is sold as 24 per pack.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605273&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,PASTELS,CHALK PASTELS,,School Specialty,248370,SET OF 24,$4.27,$4.91,$5.69
School Smart Sidewalk Chalk - 4 x 1 inches - Pack of 20 - Assorted Colors,$2.59,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,,,New,10000,School Smart Sidewalk Chalk measuring 4 in L X 1 in W in comes in reusable plastic tub. Non-Toxic chalk in assorted colors is sold as 20 per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605286&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,DRAWING,SIDEWALK CHALK,,School Specialty,248431,PACK OF 20,$1.94,$2.23,$2.59
Tru-Ray Sulphite Construction Paper - 9 x 12 inches - Pack of 50 - Burgundy,$2.19,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,"Tru-Ray Construction Paper in burgundy color measuring 9 in x 12 in is an ideal choice to keep your projects brighter, fresher and longer. This super fade resistant 76 lb paper is acid-free, Non-Toxic and made from 100% vat dyed sulphite fiber that is str","ong enough to take scoring, folding and curling without cracking and tearing. Construction paper is sold as 50 sheets per pack.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605287&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,248443,PACK OF 50,$1.64,$1.89,$2.19
Tru-Ray Sulphite Construction Paper - 12 x 18 inches - Pack of 50 - Burgundy,$4.09,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,"Tru-Ray Construction Paper in burgundy color measuring 12 in x 18 in is an ideal choice to keep your projects brighter, fresher and longer. This super fade resistant 76 lb paper is acid-free, Non-Toxic and made from 100% vat dyed sulphite fiber that is st","rong enough to take scoring, folding and curling without cracking and tearing. Construction paper is sold as 50 sheets per pack.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605287&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,248444,PACK OF 50,$3.07,$3.53,$4.09
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Medium Green,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in medium green color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable, and sold as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605293&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248482,PACK OF 100,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 9 x 12 inches - Pack of 100 Sheets - Medium Green,$2.59,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in medium green color 9&quot; x 12&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable ,and sold as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605293&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248483,PACK OF 100,$1.94,$2.23,$2.59
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 50 Sheets - Medium Green,$2.59,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in medium green color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable, and sold as 50 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605293&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248484,PACK OF 50,$1.94,$2.23,$2.59
School Smart Heavyweight Construction Paper - 9 x 12 inches - Pack of 50 Sheets - Medium Green,$1.39,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in medium green color measuring 9 in x 12 in is a heavyweight ground wood paper of superior quality. Paper produced using a chemical-free process to ensure a cleaner environment is made of high strength fibers allowing clea,n cuts and uniform folding without cracking. Recyclable paper is affordable and sold as 50 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605293&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248485,PACK OF 50,$1.04,$1.20,$1.39
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Bright Blue,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in bright blue color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable ,and sold as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605294&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248486,PACK OF 100,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 9 x 12 inches - Pack of 100 Sheets - Bright Blue,$2.59,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in bright blue color measuring 9 in x 12 in is a heavyweight ground wood paper of superior quality. Paper produced using a chemical-free process to ensure a cleaner environment is made of high strength fibers allowing clean, cuts and uniform folding without cracking. Recyclable paper is affordable and sold as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605294&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248487,PACK OF 100,$1.94,$2.23,$2.59
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 50 Sheets - Bright Blue,$2.59,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in bright blue color 12&quot; x 18&quot; is a heavyweight groundwood paper of superior quality. Paper is made of high strength fibers allowing clean cuts and uniform folding without cracking. Recyclable paper is affordable ,and sold as 50 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605294&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248488,PACK OF 50,$1.94,$2.23,$2.59
School Smart Heavyweight Construction Paper - 9 x 12 inches - Pack of 50 Sheets - Bright Blue,$1.39,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in bright blue color measuring 9 in x 12 in is a heavyweight ground wood paper of superior quality. Paper produced using a chemical-free process to ensure a cleaner environment is made of high strength fibers allowing clean, cuts and uniform folding without cracking. Recyclable paper is affordable and sold as 50 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605294&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248489,PACK OF 50,$1.04,$1.20,$1.39
School Smart Heavyweight Construction Paper - 9 x 12 inches - Pack of 50 Sheets - Holiday Green,$1.39,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in holiday green color measuring 9 in x 12 in is a heavyweight ground wood paper of superior quality. Paper produced using a chemical-free process to ensure a cleaner environment is made of high strength fibers allowing cle,an cuts and uniform folding without cracking. Recyclable paper is affordable and sold as 50 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605295&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248490,PACK OF 50,$1.04,$1.20,$1.39
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 50 Sheets - Holiday Green,$2.59,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in holiday green color measuring 12 in x 18 in is a heavyweight ground wood paper of superior quality. Paper produced using a chemical-free process to ensure a cleaner environment is made of high strength fibers allowing cl,ean cuts and uniform folding without cracking. Recyclable paper is affordable and sold as 50 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605295&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248491,PACK OF 50,$1.94,$2.23,$2.59
School Smart Heavyweight Construction Paper - 18 x 24 inches - Pack of 50 Sheets - Holiday Green,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in holiday green color measuring 18 in x 24 in is a heavyweight ground wood paper of superior quality. Paper produced using a chemical-free process to ensure a cleaner environment is made of high strength fibers allowing cl,ean cuts and uniform folding without cracking. Recyclable paper is affordable and sold as 50 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605295&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248492,PACK OF 50,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 18 x 24 inches - Pack of 100 Sheets - Holiday Green,$8.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in holiday green color measuring 18 in x 24 in is a heavyweight ground wood paper of superior quality. Paper produced using a chemical-free process to ensure a cleaner environment is made of high strength fibers allowing cl,ean cuts and uniform folding without cracking. Recyclable paper is affordable and sold as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605295&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248493,PACK OF 100,$6.74,$7.75,$8.99
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Holiday Green,$4.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in holiday green color measuring 12 in x 18 in is a heavyweight ground wood paper of superior quality. Paper produced using a chemical-free process to ensure a cleaner environment is made of high strength fibers allowing cl,ean cuts and uniform folding without cracking. Recyclable paper is affordable and sold as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605295&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248494,PACK OF 100,$3.74,$4.30,$4.99
School Smart Heavyweight Construction Paper - 9 x 12 inches - Pack of 100 Sheets - Holiday Green,$2.59,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Art Paper,Construction Paper,,New,10000,School Smart Construction Paper in holiday green color measuring 9 in x 12 in is a heavyweight ground wood paper of superior quality. Paper produced using a chemical-free process to ensure a cleaner environment is made of high strength fibers allowing cle,an cuts and uniform folding without cracking. Recyclable paper is affordable and sold as 100 sheets per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605295&Rendition=Small,,,,,SUPPLIES,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248495,PACK OF 100,$1.94,$2.23,$2.59
