Title,Price,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Condition,Quantity,Description 1,Description 2,Description 3,Description 4,Description 5,Description 6,Description 7,Description 8,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Policy,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM,META_purchaseCost,META_fullCost,META_sellPrice
Expo Vis-A-Vis Fine Point Wet Erase Markers - Pack of 12 - Purple,$15.39,Office Supplies,Office Instruments,Writing & Drawing Instruments,Markers & Highlighters,,,New,10000,Expo Vis-A-Vis Fine Point Wet Erase Marker in purple creates reusable lesson templates on dry-erase board and can be wiped off easily from nonporous surfaces using a damp cloth. Marker having Non-toxic ink is fade and bubble-resistant under intense lamp h,eat. Odorless marker features fine tip and is sold as 12 per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601046&Rendition=Small,,,,,SUPPLIES,WRITING,DRY ERASE MARKERS,SPECIALTY,,School Specialty,079891,PACK OF 12,$11.54,$13.27,$15.39
Elmers Classroom Pack Glue Sticks - 1/4 Ounce Tubes - Pack of 30 - Clear,$13.69,Hardware,"Adhesives, Coatings & Sealants",Glues,Glue Gun Sticks,,,New,10000,"Elmers School Glue Stick Classroom Pack includes 30 clear glue sticks. 0.24 oz Glue stick is ideal for use on paper, photos and fabrics. Non-Toxic glue stick dries fast and clear and easily washes off with soap and water. Features a handy twist up applica",tor for easy application and is acid-free.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601194&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,GLUE/ADHESIVES,GLUE STICK,,School Specialty,081454,PACK OF 30,$10.27,$11.81,$13.69
School Smart Aluminum Chalk Chuck - Silver,$2.69,Office Supplies,Office Instruments,Writing & Drawing Instrument Accessories,,,,New,10000,School Smart Silver Aluminium Chalk Chuck featuring an easy push button release for replacing chalks. It is designed to hold any standard size chalks. It comes with metal pocket clip.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601274&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,BOARDS/ACCESSORIES,CHALKBOARD ACCESSORIES,,School Specialty,081882,EACH,$2.02,$2.32,$2.69
School Smart Wooden Yardstick with Clear Lacquer Finish and Hanging Hole - 1 yard,$1.79,Office Supplies,Office Instruments,Office Rulers,,,,New,10000,"School Smart Yardstick is made of a selected wood, with a multiple-coat, clear lacquer finish. Yardstick is 1-1/8 in wide and 1/4 in thick and scaled on both sides. Has 1/8 in division and fractions of a yard while plain end has a hanging hole.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601282&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,MEASURING,METER/YARD STICKS,,School Specialty,081899,EACH,$1.34,$1.54,$1.79
School Smart Wooden Meter Sticks Imprinted with inches and Metric and Plain Ends - 1 Meter,$1.99,Office Supplies,Office Instruments,Office Rulers,,,,New,10000,"School Smart Meter Stick is made of hardwood with a multiple-coat, clear lacquer finish. Meterstick is 1 in wide, 1/4 in thick and is scaled in centimeters. Divided on both sides, millimeters on one side and inches divided into eighths on the other while ",plain end has a hole for hanging.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601283&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,MEASURING,METER/YARD STICKS,,School Specialty,081901,EACH,$1.49,$1.71,$1.99
School Smart Hardwood Ruler with Double Bevel Brass Edge and 3 Hole Punched for Binders - 12 inch,$0.69,Office Supplies,Office Instruments,Office Rulers,,,,New,10000,School Smart Hardwood Ruler with double bevel features a pencil groove and is scaled in inches on one bevel and metric on the other. 12 in Ruler with brass edge has 3-hole punched to suit 3-ring binders.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601279&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,MEASURING,RULERS,,School Specialty,081903,EACH,$0.52,$0.60,$0.69
School Smart 8-Pocket Project Organizer,$2.99,Office Supplies,Filing & Organization,File Folders,,,,New,10000,"School Smart 8-Pocket Poly Portfolio in assorted colors is perfect for organizing by class, subject, hour, project or any other ways. It is made of translucent polypropylene material that protects your work while offering handsome presentation. Section co","lors: Red, Blue, White, and Green. ",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601290&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,FILING,PROFESSIONAL FILERS,,School Specialty,081928,EACH,$2.24,$2.58,$2.99
School Smart Hexagonal Number 2 Wood Pencils with Latex Free Erasers - Pack of 96 - Yellow,$7.99,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pencils,Writing Pencils,New,10000,School Smart Size 2 Pencil features an attractive hexagonal shaped body offering cedar like quality in economical price. Pencil comes with strong lead formula that provides smooth writing. Non-Toxic pencil allows effortless sharpening and has a latex-free, eraser attached. Pencil is sold as 96 per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601505&Rendition=Small,,,,,SUPPLIES,WRITING,PENCILS,STANDARD,,School Specialty,083275,PACK OF 96,$5.99,$6.89,$7.99
School Smart Hexagonal Number 2 Wood Pencils with Latex Free Erasers - Pack of 12 - Yellow,$1.49,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pencils,Writing Pencils,New,10000,School Smart Size 2 Pencil features an attractive hexagonal shaped body offering cedar like quality in economical price. Pencil comes with strong lead formula that provides smooth writing. Non-Toxic pencil allows effortless sharpening and has a latex-free, eraser attached. Pencil is sold as 12 per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601505&Rendition=Small,,,,,SUPPLIES,WRITING,PENCILS,STANDARD,,School Specialty,083276,PACK OF 12,$1.12,$1.29,$1.49
School Smart 8 Digit Handheld Calculator,$7.89,Office Supplies,Office Equipment,Calculators,,,,New,10000,"School Smart 8 Digit Dual Power Calculator measuring 5 in x 4-1/4 in x 1-1/8 in features automatic constants, gross profit margin and percent keys. 3-Key memory and has a large LCD display.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601527&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,CALCULATORS,OFFICE CALCULATORS,,School Specialty,084085,EACH,$5.92,$6.81,$7.89
School Smart Pocket Calculator,$5.99,Office Supplies,Office Equipment,Calculators,,,,New,10000,"School Smart Pocket Calculator measuring 4-5/8 in x 2-7/8 in x 3/8 in is solar powered and switches to battery in low light. Includes a protective hard cover and features a big 8-digit display. It has 24 keys including one-touch square root, percent and s",ign change along with 3-key memory.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601528&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,CALCULATORS,ELEMENTARY,,School Specialty,084087,EACH,$4.49,$5.16,$5.99
School Smart 8 Digit Primary Calculator,$6.79,Office Supplies,Office Equipment,Calculators,,,,New,10000,"School Smart Primary Calculator measuring 4 in x 5-1/2 in features basic functions like percent, square root, memory and a 1/2 in digit display. This battery operated calculator is an economical addition to your primary math program.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601529&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,CALCULATORS,PRIMARY,,School Specialty,084088,EACH,$5.09,$5.85,$6.79
School Smart Digital Timer - 2 3/4 x 2 3/4 inches,$11.99,Office Supplies,Office Equipment,Time & Attendance Clocks,,,,New,10000,School Smart Digital Timer counts down or up in sec or min and features start and stop button with memory function. Easy to use digital timer uses a stand or magnet to mount on metal surface.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601538&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,TIMERS/NOISE,STUDENT/DESK TIMERS,,School Specialty,084280,EACH,$8.99,$10.34,$11.99
School Smart Dual Power Tilt Screen Calculator,$9.99,Office Supplies,Office Equipment,Calculators,,,,New,10000,"School Smart Tilt Screen Calculator measuring 3 in x 4-3/4 in is dual powered and has an auto-shut off option. Calculator has a big 12-digit, tilt display and comes with a protective hard case. Functions include square root, percent, change sign key and m",emory function.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601539&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,CALCULATORS,PRIMARY,,School Specialty,084281,EACH,$7.49,$8.61,$9.99
School Smart Plastic 180 Degree Protractor with 6 inch Ruler - Pack of 12 - Clear,$2.59,Office Supplies,Office Instruments,Office Rulers,,,,New,10000,School Smart Plastic Protractor features 6 in ruler that is located at the base. 180 deg protractor with metric scale consist of sharply defined black and bonded graduations. Protractor is sold as 12 per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601554&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,MEASURING,PROTRACTORS,,School Specialty,084410,PACK OF 12,$1.94,$2.23,$2.59
School Smart Nickel Plated Non Skid Paper Clips - 2 inch - Box of 100 - Silver,$0.99,Office Supplies,General Supplies,Paper Clips & Clamps,,,,New,10000,ACCO School Smart Jumbo Non-Skid Silver Paper Clip measuring 2 in has a nickel-finish to resist corrosion as well as for durability and is sold as 100 per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601574&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,CLIPS/FASTENERS/RUBBER BANDS,PAPER CLIPS,,School Specialty,084442,PACK OF 100,$0.74,$0.85,$0.99
School Smart Hexagonal Number 2 Starter Pencils without Erasers - 13/32 inch Barrel - Pack of 12,$3.39,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pencils,Writing Pencils,New,10000,School Smart Starter Pencil without eraser features a 13/32 in hexagonal shaped barrel perfect for little hands to hold onto. Non-Toxic pencil makes learning to write easy and fun filled with is smooth writing lead. Pencil is sold as 12 per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601558&Rendition=Small,,,,,SUPPLIES,WRITING,PENCILS,PRIMARY,,School Specialty,084448,PACK OF 12,$2.54,$2.92,$3.39
School Smart Number 2 Starter Pencils with Latex Free Erasers - 13/32 inch Barrel - Pack of 12,$4.09,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pencils,Writing Pencils,New,10000,School Smart Starter Pencil with latex-free eraser features a 13/32 in hexagonal shaped barrel perfect for little hands to hold onto. Non-Toxic pencil makes learning to write easy and fun filled with is smooth writing lead. Pencil is sold as 12 per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601558&Rendition=Small,,,,,SUPPLIES,WRITING,PENCILS,PRIMARY,,School Specialty,084449,PACK OF 12,$3.07,$3.53,$4.09
School Smart Pre Sharpened Hexagonal Number 2 Pencils with Latex Free Erasers - Pack of 12 - Yellow,$1.79,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pencils,Writing Pencils,New,10000,School Smart Size 2 Pre Sharpened Pencil features an attractive hexagonal shaped body offering cedar like quality in economical price. Pencil comes with strong lead formula that provides smooth writing. Non-Toxic pencil allows effortless sharpening and ha,s a latex-free eraser attached. Pencil is sold as 12 per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601506&Rendition=Small,,,,,SUPPLIES,WRITING,PENCILS,STANDARD,,School Specialty,084453,PACK OF 12,$1.34,$1.54,$1.79
School Smart Fine Point Tungsten Carbide Tipped Roller Ball Pens - Pack of 12 - Black,$7.29,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pens,,New,10000,School Smart Fine Black Rollerball Pen featuring a tough tungsten carbide tip offers smooth writing experience with a reliable fine line for the life of the ink supply. Pen has a comfortable matte finish barrel that matches with its ink color. Pack of 12.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601563&Rendition=Small,,,,,SUPPLIES,WRITING,ROLLERBALL PENS,ROLLERBALL STICK,,School Specialty,084454,PACK OF 12,$5.47,$6.29,$7.29
School Smart Fine Point Tungsten Carbide Tipped Roller Ball Pens - Pack of 12 - Red,$7.29,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pens,,New,10000,School Smart Fine Red Rollerball Pen featuring a tough tungsten carbide tip offers smooth writing experience with a reliable fine line for the life of the ink supply. Pen has a comfortable matte finish barrel that matches with its ink color. Pack of 12.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601565&Rendition=Small,,,,,SUPPLIES,WRITING,ROLLERBALL PENS,ROLLERBALL STICK,,School Specialty,084455,PACK OF 12,$5.47,$6.29,$7.29
School Smart Fine Point Tungsten Carbide Tipped Roller Ball Pens - Pack of 12 - Blue,$7.29,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pens,,New,10000,School Smart Fine Blue Rollerball Pen featuring a tough tungsten carbide tip offers smooth writing experience with a reliable fine line for the life of the ink supply. Pen has a comfortable matte finish barrel that matches with its ink color. Pack of 12.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601566&Rendition=Small,,,,,SUPPLIES,WRITING,ROLLERBALL PENS,ROLLERBALL STICK,,School Specialty,084456,PACK OF 12,$5.47,$6.29,$7.29
School Smart Magnetic Whiteboard Dry Eraser - 4 2/10 x 2 2/10 inches,$2.29,Office Supplies,Office Instruments,Writing & Drawing Instrument Accessories,,,,New,10000,School Smart Magnetic Dry Eraser measuring 4 in x 2 in features a magnetized backing that sticks to any metal backed white board or steel surface. Soft pile foam grip eraser quickly removes markings with ease. It cleans surfaces using soap and water.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601567&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,BOARDS/ACCESSORIES,DRY ERASE BOARD ACCESSORIES,,School Specialty,084465,EACH,$1.72,$1.98,$2.29
School Smart Smooth Nickel Finish Paper Clips - 1 1/4 inch - Pack of 100 - Silver,$0.49,Office Supplies,General Supplies,Paper Clips & Clamps,,,,New,10000,ACCO School Smart Standard Smooth Silver Paper Clip measuring 1-1/4 in has a nickel-finish to resist corrosion as well as for durability and is sold as 100 per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601573&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,CLIPS/FASTENERS/RUBBER BANDS,PAPER CLIPS,,School Specialty,084472,PACK OF 100,$0.36,$0.41,$0.49
School Smart Nickel Finished Non Skid Paper Clips - 1 1/4 inch - Box of 100 - Silver,$0.49,Office Supplies,General Supplies,Paper Clips & Clamps,,,,New,10000,ACCO School Smart Standard Non-Skid Silver Paper Clip measuring 1-1/4 in has a nickel-finish to resist corrosion as well as for durability and is sold as 100 per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601574&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,CLIPS/FASTENERS/RUBBER BANDS,PAPER CLIPS,,School Specialty,084473,PACK OF 100,$0.36,$0.41,$0.49
School Smart Smooth Nickel Finished Paper Clips - 2 inch - Pack of 100 - Silver,$0.99,Office Supplies,General Supplies,Paper Clips & Clamps,,,,New,10000,ACCO School Smart Jumbo Smooth Silver Paper Clip measuring 2 in has a nickel-finish to resist corrosion as well as for durability and is sold as 100 per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601573&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,CLIPS/FASTENERS/RUBBER BANDS,PAPER CLIPS,,School Specialty,084475,PACK OF 100,$0.74,$0.85,$0.99
School Smart Hexagonal Number 2 Pencils with Latex Free Erasers - Box of 144 - Yellow,$11.29,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pencils,Writing Pencils,New,10000,School Smart Size 2 Penci features an attractive hexagonal shaped body offering cedar like quality in economical price. Pencil comes with strong lead formula that provides smooth writing. Non-Toxic pencil allows effortless sharpening and has a latex-free ,eraser attached. Pencil is sold as 144 per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601562&Rendition=Small,,,,,SUPPLIES,WRITING,PENCILS,STANDARD,,School Specialty,084808,PACK OF 144,$8.47,$9.74,$11.29
School Smart Dustless Chalkboard Chalk - Pack of 12 - White,$0.69,Office Supplies,Office Instruments,Writing & Drawing Instruments,Chalk,,,New,10000,School Smart Dustless Chalkboard Chalk in white is a quality chalk and made from 85% calcium carbonate to make writing with chalk a breeze. Chalk writes smooth visible lines without the mess and renders easy erasing. Chalk recommended for composition boar,ds is sold as 12 per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601599&Rendition=Small,,,,,SUPPLIES,WRITING,CHALK,CHALKBOARD,,School Specialty,084832,PACK OF 12,$0.52,$0.60,$0.69
School Smart Kids Scissors - 5 inch Blunt,$1.59,Office Supplies,Office Instruments,Scissors,,,,New,10000,School Smart Kid&#39;s Blunt Scissors measure 5 in and have stainless steel blades. Plastic handles offer durability and feature a soft overmold grip for added comfort.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601602&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,SCISSORS,KIDS SCISSORS,,School Specialty,084837,EACH,$1.19,$1.37,$1.59
School Smart Adhesive Backed Magnetic Rubber Strip that Cuts Easily - 1/2 x 10,$3.19,Office Supplies,General Supplies,,,,,New,10000,School Smart Magnetic Rubber Strip turns any surface into a magnetic memo board and can be easily cut into any desired size. Rubber strip is adhesive backed and measures 1/2 in x 10 ft.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601610&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,MOUNTING,MAG,,School Specialty,084870,EACH,$2.39,$2.75,$3.19
"School Smart Removable Self Stick Notes - 1 1/2 in x 2 in - Pack of 12, 100 Sheet Pads - Yellow",$2.89,Office Supplies,General Supplies,Paper Products,Sticky Notes,,,New,10000,School Smart Yellow Self-stick Note measures 1 1/2 in x 2 in is and is easily removable. It is sold as 12 pads of 100 each.&amp;lt;/p&amp;gt;,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601612&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,SELF STICKING NOTES,NOTES,,School Specialty,084874,PACK OF 12,$2.17,$2.50,$2.89
"School Smart Removable Self Stick Notes - 3 in x 3 in - Pack of 12, 100 Sheet Pads - Yellow",$6.29,Office Supplies,General Supplies,Paper Products,Sticky Notes,,,New,10000,"School Smart Yellow Removable Self Stick Note sized 3 in x 3 in is great for reminder and notes. Self stick note is sold as 12 pad per pack, 100 sheets per pack.&amp;lt;/p&amp;gt;",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601612&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,SELF STICKING NOTES,NOTES,,School Specialty,084876,PACK OF 12,$4.72,$5.43,$6.29
"School Smart Removable Self Stick Notes - 3 in x 5 in - Pack of 12, 100 Sheet Pads - Yellow",$8.29,Office Supplies,General Supplies,Paper Products,Sticky Notes,,,New,10000,School Smart Yellow Self-stick Note measures 3 in x 5 in is and is easily removable. It is sold as 12 pads of 100 each.&amp;lt;/p&amp;gt;,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601612&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,SELF STICKING NOTES,NOTES,,School Specialty,084879,PACK OF 12,$6.22,$7.15,$8.29
School Smart 2 Pocket Folder - 9 x 12 inch - Pack of 25 - Assorted,$10.19,Office Supplies,Filing & Organization,Portfolios & Padfolios,,,,New,10000,School Smart Assorted Leatherette 2-Pocket Folder measuring 12 in L x 9 in W has double reinforced edges. Feature embossed Leatherine portfolios and pockets are closed on all 3 sides. Sold as 25 folders per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601614&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,PORTFOLIOS/REPORT COVERS,TWO POCKET W/O FASTENERS,,School Specialty,084886,PACK OF 25,$7.64,$8.79,$10.19
School Smart Heavy Duty 2 Pocket Folder - 8 1/2 x 11 inch - Pack of 25 - Assorted Colors,$9.19,Office Supplies,Filing & Organization,Portfolios & Padfolios,,,,New,10000,School Smart Assorted Leatherette 2-Pocket Folder measuring 11 in L x 8-1/2 in W has double reinforced edges. Feature embossed Leatherine portfolios and pockets are closed on all 3 sides. Sold as 25 folders per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601614&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,PORTFOLIOS/REPORT COVERS,TWO POCKET W/O FASTENERS,,School Specialty,084900,PACK OF 25,$6.89,$7.92,$9.19
School Smart Heavy Duty Leatherette Pocket Folder - 9 1/2 x 11 3/4 in - Pack of 25 - Assorted Colors,$10.39,Office Supplies,Filing & Organization,Portfolios & Padfolios,,,,New,10000,School Smart Assorted 2- Pocket Portfolio with Fastener holds 8-1/2 X 11 in sheets and is perfect for holding standard notebook paper. Feature three fastener expandable gusset insert and is made of embossed leatherine with a double reinforced edge. Sold a,s 25 folders per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601615&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,PORTFOLIOS/REPORT COVERS,TWO POCKET W/FASTENERS,,School Specialty,084901,PACK OF 25,$7.79,$8.96,$10.39
School Smart Pre-Inked Stamp Pad - Size 1 - Black,$2.59,Office Supplies,General Supplies,Stamp Pads & Inks,,,,New,10000,"School Smart Size 1 Black Pre-inked Stamp Pad measures 2-3/4 in x 4-1/4 in and this foam rubber pad has a smooth, lint surface.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601618&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,STAMPS/PADS,BASIC PADS,,School Specialty,084906,EACH,$1.94,$2.23,$2.59
School Smart Pre-Inked Stamp Pad - Size 1 - Blue,$2.59,Office Supplies,General Supplies,Stamp Pads & Inks,,,,New,10000,"School Smart Size 1 Blue Pre-inked Stamp Pad measures 2-3/4 in x 4-1/4 in and this foam rubber pad has a smooth, lint surface.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601618&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,STAMPS/PADS,BASIC PADS,,School Specialty,084907,EACH,$1.94,$2.23,$2.59
School Smart Pre-Inked Stamp Pad - Size 1 - Green,$2.59,Office Supplies,General Supplies,Stamp Pads & Inks,,,,New,10000,"School Smart Size 1 Green Pre-inked Stamp Pad measures 2-3/4 in x 4-1/4 in and this foam rubber pad has a smooth, lint surface.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601618&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,STAMPS/PADS,BASIC PADS,,School Specialty,084908,EACH,$1.94,$2.23,$2.59
