Title,Price,Cat_ID,Sub-category,Sub-subcategory,Condition,Quantity,Description,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM
Crayola Large Washable Crayons - 4 x 7/16 - Pack of 16 - Assorted Colors,4.99,19,,,New,10000,"Meets the needs of young children for a large size, sturdy crayon with bright colors and smooth, easy laydown. Provides washability that teachers and moms can trust. Set of 16 assorted colors. Large size 4"" x 7/16"". Crayons are double-wrapped for extra st",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1070002&encrypt=.jpg,,,,,Art,ART SUPPLIES,CRAYONS,STANDARD CRAYONS,,School Specialty,1381519,PACK OF 16
Crayola Nontoxic Crayons - 3 5/8 x 5/16 - Pack of 120 - Assorted Colors,10.99,19,,,New,10000,"Specially formulated for color intensity and durability, Crayola Crayons provide bright colors, smooth laydown, and easy blending. Set of 120 crayons in a sturdy, re-usable storage container. Regular size 3 5/8"" x 5/16"". Crayons are double-wrapped for ext",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1072091&encrypt=.jpg,,,,,Art,ART SUPPLIES,CRAYONS,STANDARD CRAYONS,,School Specialty,1381520,PACK OF 120
Crayola Washable Crayons - 3 5/8 x 5/16 - Pack of 24 - Assorted Colors,3.79,19,,,New,10000,"Vibrant colors in a truly washable formula easily wash off walls with warm water and a sponge. Provides washability you can trust. Regular size 3 5/8"" x 5/16"". Crayons are double-wrapped for extra strength. AP Certified nontoxic.</p> <b> </b> <ul> <li>Cat",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1070223&encrypt=.jpg,,,,,Art,ART SUPPLIES,CRAYONS,STANDARD CRAYONS,,School Specialty,1381521,PACK OF 24
Crayola Washable Kids Paint Pots with Paint Brush - Pack of 18 - Assorted Colors,3.89,19,,,New,10000,"Washable Kids Paint is ideal for use on construction, poster and drawing paper, cardboard tubes and boxes, papier mache and more! Set includes 18 bright colors and a paint brush. Provides washability you can trust. AP Certified nontoxic.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1073276&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,SPECIALTY PAINT,,School Specialty,1381522,PACK OF 18
Crayola Washable Kids Paint Bottles - 2 Ounce - Pack of 6 - Assorted Colors,4.19,19,,,New,10000,"Perfect for introducing young children to the joys of painting. Premium washable quality. Use on construction, poster and drawing paper; cardboard tubes and boxes; Paper Mache; and more! Non-separating and freeze-thaw stable. Set of 6 assorted colors in 2",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1073277&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,SPECIALTY PAINT,,School Specialty,1381523,PACK OF 6
Crayola Washable Kids Paint Bottles - 2 Ounce - Pack of 10 - Assorted Colors,6.19,19,,,New,10000,"Perfect for introducing young children to the joys of painting. Premium washable quality. Use on construction, poster and drawing paper; cardboard tubes and boxes; Paper Mache; and more! Non-separating and freeze-thaw stable. Set of 10 assorted colors in ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1073278&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,SPECIALTY PAINT,,School Specialty,1381524,PACK OF 10
Crayola Non-Toxic Model Magic Dough - 4 ounces - Green,3.89,19,,,New,10000,"Model Magic is a soft, easy-to-use modeling material that lets children create colorful, keepable art. Air-dries, usually within 24 hours. Safe and easy. 4 oz. Mylar package. AP Certified nontoxic. Green.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1070222&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,MODELING DOUGH,,School Specialty,1381525,EACH
Crayola Art Buddy Backpack,12.59,19,,,New,10000,"This backpack filled with art supplies is perfect for school, travel, or keeping organized at home. Durable, clear plastic makes this fashionable organizer great for long-lasting fun. Contains 16 crayons, 10 Mini-Stampers markers, 8 broad line washable ma",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1073213&encrypt=.jpg,,,,,Art,ART SUPPLIES,CRAFTS,GENERAL CRAFTS,,School Specialty,1382230,EACH
Crayola Model Magic Modeling Material - 3 Ounce - Pack of 6 - Assorted Primary Colors,5.99,19,,,New,10000,"Model Magic is a soft, easy-to-use modeling material that lets children create colorful, keepable art. Air-dries, usually within 24 hours. Safe and easy. Set of six 0.5 oz. pouches in primary colors: Red, Yellow, Blue, Black and White (2). AP Certified no",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1070243&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,MODELING DOUGH,,School Specialty,1382232,PACK OF 6
Crayola Model Magic Modeling Material Deluxe Variety Pack - 7 Ounce - Pack of 14 - Assorted Colors,12.89,19,,,New,10000,"Model Magic is a soft, easy-to-use modeling material that lets children create colorful, keepable art. Air-dries, usually within 24 hours. Safe and easy. Pack includes fourteen 0.5 oz. Model Magic  pouches in 9 assorted colors, 10 project cards with pictu",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1070244&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,MODELING DOUGH,,School Specialty,1382233,PACK OF 14
Crayola Model Magic Modeling Material - 3 Ounce - Pack of 6 - Assorted Secondary Colors,5.99,19,,,New,10000,"Model Magic is a soft, easy-to-use modeling material that lets children create colorful, keepable art. Air-dries, usually within 24 hours. Safe and easy. Set of six 0.5 oz. pouches in secondary colors: Green, Orange, Purple, Brown and White (2). AP Certif",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1132067&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,MODELING DOUGH,,School Specialty,1382234,PACK OF 6
Crayola  Model Magic  Bisque - 4 oz.,3.89,19,,,New,10000,"Model Magic is a soft, easy-to-use modeling material that lets children create colorful, keepable art. Air-dries, usually within 24 hours. Safe and easy. 4 oz. Mylar package. AP Certified nontoxic. Bisque.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1079170&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,MODELING DOUGH,,School Specialty,1382236,EACH
Crayola  Model Magic  Orange - 4 oz.,3.89,19,,,New,10000,"Model Magic is a soft, easy-to-use modeling material that lets children create colorful, keepable art. Air-dries, usually within 24 hours. Safe and easy. 4 oz. Mylar package. AP Certified nontoxic. Orange.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1070220&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,MODELING DOUGH,,School Specialty,1382237,EACH
Crayola Model Magic - 4 Ounce - Earthtone,3.89,19,,,New,10000,"Model Magic  is a soft, easy-to-use modeling material that lets children create colorful, keepable art. Air-dries, usually within 24 hours. Safe and easy. 4 oz. Mylar package. AP Certified nontoxic. Earth Tone.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1070214&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,MODELING DOUGH,,School Specialty,1382238,EACH
Crayola Model Magic - 4 Ounce - Terra Cotta,3.89,19,,,New,10000,"Model Magic  is a soft, easy-to-use modeling material that lets children create colorful, keepable art. Air-dries, usually within 24 hours. Safe and easy. 4 oz. Mylar package. AP Certified nontoxic. Terra Cotta.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1070216&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,MODELING DOUGH,,School Specialty,1382239,EACH
Crayola Washable Fine Line Doodling Markers - Pack of 12 - Assorted Colors,4.49,19,,,New,10000,Vibrant colors specially formulated to easily wash from skin and most children's clothing. Fine Line markers developed for young doodlers. The assorted color palette offers both classic and bright colors. AP Certified nontoxic.</p> <b> </b> <ul> <li>Categ,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1073039&encrypt=.jpg,,,,,Art,ART SUPPLIES,ART MARKERS,WASHABLE MARKERS,,School Specialty,1382240,PACK OF 12
Crayola Conical Tip Markers - Pack of 10 - Multiple Bright and Bold Colors,4.19,19,,,New,10000,"Long-lasting, durable Crayola Markers lay down lots of brilliant color, yet don't bleed through typical paper. Broad line (conical tip) markers are versatile; write at any angle. Set of 10 assorted colors. AP Certified nontoxic.</p> <b> </b> <ul> <li>Pack",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1129767&encrypt=.jpg,,,,,Art,ART SUPPLIES,ART MARKERS,WASHABLE MARKERS,,School Specialty,1382241,PACK OF 10
Crayola  26 ct. Washable Pip-Squeaks  Marker Portfolio,10.19,19,,,New,10000,"Small size, BIG color! Durable, zip-up portfolio provides handy storage and convenience. Set includes 26 Washable Markers (12 Pip-Squeaks & 14 Pip-Squeaks Skinnies ) in assorted colors and a 25 sheet doodle tablet. Superior washability. AP Certified nonto",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1070226&encrypt=.jpg,,,,,Art,ART SUPPLIES,ART MARKERS,WASHABLE MARKERS,,School Specialty,1382242,SET OF 26
Crayola Pip Squeaks Skinnies Washable Markers - Pack of 16 - Assorted Colors,4.99,19,,,New,10000,"Small size, BIG color! Smaller size is easier for younger kids to hold and use. Set includes 16 bright, unique colors. Superior washability. AP Certified nontoxic.</p> <b> </b> <ul> <li>Category: Drawing / Markers</li> <li>Sold as a Pack of 16</li> <li>Sh",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1070225&encrypt=.jpg,,,,,Art,ART SUPPLIES,ART MARKERS,WASHABLE MARKERS,,School Specialty,1382243,PACK OF 16
Crayola Washable Chisel Tip Poster Markers - Pack of 8 - Assorted Colors,4.79,19,,,New,10000,"Delivers vibrant, bold colors on light- or dark-colored poster board and construction paper. Superior washability. Chisel tip for quick easy coverage of large surfaces. Set of 8 includes: Magenta, Blue, Violet, Lime Green, Rose, Orange, Brown, Yellow. AP ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1073042&encrypt=.jpg,,,,,Art,ART SUPPLIES,ART MARKERS,WASHABLE MARKERS,,School Specialty,1382244,PACK OF 8
Plantoys Dollhouse Furniture Children Room Set - Set of 5,22.99,10,,,New,10000,"Colorful, modern-style furniture sets help children develop vocabulary, language and social skills while encouraging Cecision-making and creativity. Set includes children's bunk beds which can be split into 2 beds, a cupboard that can be transformed into ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1057811&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382431,SET OF 5
Plantoys Dollhouse Furniture Dining Room Set - Set of 6,22.99,10,,,New,10000,"Colorful, modern-style furniture sets help children develop vocabulary, language and social skills while encouraging decision-making and creativity Set includes idining room furntiure specially designed in fun, bright colors. Largest piece measures 5.51"" ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1057812&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382432,SET OF 6
Plantoys Dollhouse Furniture Living Room Set - Set of 7,22.99,10,,,New,10000,"Colorful, modern-style furniture sets help children develop vocabulary, language and social skills while encouraging decision-making and creativity. Set includesliving room furntiure specially designed in fun, bright colors. Largest piece measures 2.36"" x",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1057813&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382433,SET OF 7
Plantoys Dollhouse Furniture - Bathroom Set - Set of 3,22.99,10,,,New,10000,"Colorful, modern-style furniture sets help children develop vocabulary, language and social skills while encouraging decision-making and creativity. Set includes bathroom furniture specially designed in fun, bright colors. Largest piece measures 1.18"" x 5",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1057814&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382434,SET OF 3
Plantoys Dollhouse Furniture Bedroom Set - Set of 5,22.99,10,,,New,10000,"Colorful, modern-style furniture sets help children develop vocabulary, language and social skills while encouraging decision-making and creativity. Set includes bedroom furniture specially designed in fun, bright colors. Largest piece measure 6.69"" x 4.6",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1057815&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382435,SET OF 5
Plantoys Dollhouse Furniture Kitchen - Set of 2,22.99,10,,,New,10000,"Colorful, modern-style furniture sets help children develop vocabulary, language and social skills while encouraging decision-making and creativity. Set includes kitchen furntiure specially designed in fun, bright colors. Largest piece measures 6.3"" x 1.9",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1057816&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382436,SET OF 2
Plantoys Dollhouse Furniture - Playground Set - Set of 3,23.99,10,,,New,10000,"Colorful, modern-style furniture sets help children develop vocabulary, language and social skills while encouraging decision-making and creativity. Playground set includes three units with four different functions: swing and slider, a seesaw and sandbox ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1057824&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382437,SET OF 3
Plantoys Dollhouse Furniture Patio Set - Set of 6,23.99,10,,,New,10000,"Colorful, modern-style furniture sets help children develop vocabulary, language and social skills while encouraging decision-making and creativity. Patio set includes three lightweight chairs, a round table, a beach chair and a parasol which can be opene",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1057826&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382438,SET OF 6
Plantoys Caucasian Dollhouse Figures - Set of 4,18.99,10,,,New,10000,"Dolls have moveable arms and legs and come dressed in colorful clothes. Includes: father, mother and two children. Largest piece measures 5.12"" x 2.36"" x 1.18"". Ages 3+. Standard Focus: family relationships, role-play.</p> <b> </b> <ul> <li>Sold As A Set ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1057807&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382439,SET OF 4
Plantoys African American Dollhouse Figures - Set of 4,18.99,10,,,New,10000,"Dolls have moveable arms and legs and come dressed in colorful clothes. Includes: father, mother and two children. Largest piece measures 5.12"" x 2.36"" x 1.18"". Ages 3+. Standard Focus: family relationships, role-play.</p> <b> </b> <ul> <li>Sold As A Set ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1057808&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382440,SET OF 4
Plantoys Asian Dollhouse Figures - Set of 4,18.99,10,,,New,10000,"Dolls have moveable arms and legs and come dressed in colorful clothes. Includes: father, mother and two children. Largest piece measures 5.12"" x 2.36"" x 1.18"". Ages 3+. Standard Focus: family relationships, role-play.</p> <b> </b> <ul> <li>Sold As A Set ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1057809&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382441,SET OF 4
Plantoys Pets and Accessories Dollhouse Figures - Set of 7,12.49,10,,,New,10000,"This set includes a dog with kennel, a cat, a rabbit and feeding bowls. Largest piece measures 3.4"" x 3.15"" x 2.2"". Ages 3+. Standard Focus: family relationships, role-play.</p> <b> </b> <ul> <li>Sold As A Set of 7</li> <li>Preschool-Early Childhood Grade",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1057810&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382442,SET OF 7
Crayola Nontoxic Crayons - 3 5/8 x 5/16 - Pack of 32 - Assorted Colors,3.09,19,,,New,10000,"Specially formulated for color intensity and durability, Crayola Crayons provide bright colors, smooth laydown, and easy blending. Set of 32 assorted colors. Regular size 3 5/8"" x 5/16"". Crayons are double-wrapped for extra strength. AP Certified nontoxic",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1069995&encrypt=.jpg,,,,,Art,ART SUPPLIES,CRAYONS,STANDARD CRAYONS,,School Specialty,1382964,PACK OF 32
"Crayola  Staonal  Crayons  - Red, Pack of 8",2.99,19,,,New,10000,"Crayola Staonal marking crayons mark on most surfaces and provide a safe, long-lasting alternative to permanent markers. Permanent and waterproof. AP Certified nontoxic.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1070224&encrypt=.jpg,,,,,Art,ART SUPPLIES,CRAYONS,SPECIALTY CRAYONS,,School Specialty,1382965,PACK OF 8
Sax True Flow Non-Toxic Acrylic Gesso - 1 Gallon - White,28.49,19,,,New,10000,"Sax Gesso is a non-yellowing, non-toxic, 100% acrylic polymer emulsion with a balanced binder to pigment ration that provides the optimum flexibility of the paint film. This medium body gesso performs best when2-3 coats are applied, allow each coat to ful",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1080496&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,ACRYLIC,,School Specialty,1384132,EACH
SpeedSKIN Keyboard Cover,14.99,10,,,New,10000,"Take the next step in helping your students perfect their keyboarding skills with SpeedSKIN. Opaque SpeedSKIN keyboard covers accelerate keyboard memorization, and train students to keep their eyes on the screen, not on their fingers. No more keyboard pee",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1089506&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,FINE MOTOR,KEYBOARDING,,School Specialty,1384278,EACH
Abilitations Integrations Cut n Cruise Magnetic Car for Metal Scissors - Pack of 3,19.99,10,,,New,10000,"It is so simple, yet so effective! Cut N Cruise is a magnetic car that is placed on the end of metal scissors. Now, just let them ""drive"" across the line. The little car acts as a scissoring guide with amazing success. Pack of 3. Abilitations Integrations",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1080337&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,EYE/HAND HELPERS,SCISSORS/TOOLS,,School Specialty,1384935,PACK OF 3
Abilitations Speech Bin Look At Us Mirror - 12 x 17 1/2,69.99,10,,,New,10000,"This mirror was specifically designed for working on speech and language skills while encouraging proper sound, lip position and tongue control. The therapist faces the child with their head through the hole. The child can mimic the therapist and see them",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1084880&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,SPEECH,ARTICULATION,,School Specialty,1385151,EACH
Trend Horizontal Incentive Charts - 22 x 28 inches - Pack of 8 - Assorted Colors,17.99,10,,,New,10000,"Ample size makes these highly visible charts perfect for all ages and activities in schools, clubs, offices, and homes. 22"" x 28"" jumbo size. 36 rows/45 columns. Includes red, yellow, white, blue, green, purple, orange, and deep pink horizontal charts. Pa",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1223797&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,CURRICULUM,RESOURCES,,School Specialty,1385182,PACK OF 8
Trend Incentive Vertical Chart Variety Pack - 22 x 28 inch - Pack of 8 - Assorted Colors,17.99,10,,,New,10000,"Ample size makes these highly visible charts perfect for all ages and activities in schools, club, offices, and homes. 22"" x 28"" jumbo size, Vertical charts have 50 rows/ 30 columns, sturdy and durable, coordinate with TREND stickers. Includes Red, Yellow",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1088910&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,CURRICULUM,RESOURCES,,School Specialty,1385183,PACK OF 8
Abilitations Integrations Lay-On-Me Blanket - 32 x 38 - 4.6 lbs.,79.99,10,,,New,10000,"This is by far the softest weighted blanket in the market! With its soothing texture (fleece) and color (Emerald Green) and the weight evenly distributed throughout each of the 108 squares, it is the blanket you won't ever want to share. An ideal calmer f",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1088451&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,BODY WORKS,WEIGHTS/RESISTANCE,,School Specialty,1385431,EACH
FitDeck Instructional Yoga Cards - Set of 56,14.99,8,,,New,10000,"Designed to improve breathing, concentration, flexibility, and posture. Contains illustrations and instructions describing 50 fundamental Yoga poses. Pose categories include: standing, forward bends, back bends, twisting, lying down and strength. Includes",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1089893&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,FITNESS,FITNESS GAMES,,School Specialty,1385834,SET OF 56
How To Talk To An Autistic Kid - Hardcover,14.49,10,,,New,10000,"Kids with autism have a hard time communicating, which can be frustrating for autistic kids and for their peers. In this deceptively simple book, author Daniel Stefanski, a fourteen-year-old boy with autism, helps his readers understand why autistic kids ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1134393&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,COMMUNICATION/LANGUAGE,LIFE SKILLS,,School Specialty,1386013,EACH
Abilitations In Your Pocket  Weighted Vest - Small - 2 lb. Weights - Denim,98.99,10,,,New,10000,"The concept of In Your Pocket Weighted Vest is based on the SI therapy technique of deep pressure providing the child with unconscious information from the muscles and joints, also known as proprioceptive input. Children who are easily distracted and yper",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1091160&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,BODY WORKS,WEIGHTS/RESISTANCE,,School Specialty,1386541,EACH
Abilitations In Your Pocket  Weighted Vest - Medium - 3 lb Weights - Denim,98.99,10,,,New,10000,"The concept of In Your Pocket Weighted Vest is based on the SI therapy technique of deep pressure providing the child with unconscious information from the muscles and joints, also known as proprioceptive input. Children who are easily distracted and hype",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1091148&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,BODY WORKS,WEIGHTS/RESISTANCE,,School Specialty,1386542,EACH
Abilitations In Your Pocket  Weighted Vest - Size Large - 4 lbs. of Weights - Yellow,98.99,10,,,New,10000,"The concept of In Your Pocket Weighted Vest is based on the SI therapy technique of deep pressure providing the child with unconscious information from the muscles and joints, also known as proprioceptive input. Children who are easily distracted and yper",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1091147&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,BODY WORKS,WEIGHTS/RESISTANCE,,School Specialty,1386543,EACH
Abilitations Think-N-Roll Foot Roller,17.99,10,,,New,10000,"This idea was sent our way by a student teacher. The Think-N-Roll easily attaches to the front of any standard classroom chair and provides a foot roller for ""busy"" feet. Made from soft, closed-cell foam, PVC and bungee cord, the Think-N-Roll provides a q",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1133844&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,SENSORY SOLUTIONS,SENSORY RESOURCES,,School Specialty,1387070,EACH
Abilitations Integrations Wrist Leg Weight Sets - 1/4 pound each - Pair of 2,14.99,10,,,New,10000,"Our comfortable wrist and and ankle weights are made from the same durable and comfortable material as our vests and blankets, and go on in a snap! Just wrap them around your wrist or ankle, and the hook and loop closures stay securely connected. Surface ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1143519&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,BODY WORKS,WEIGHTS/RESISTANCE,,School Specialty,1387599,PAIR OF 2
