Title,Price,Cat_ID,Sub-category,Sub-subcategory,Condition,Quantity,Description,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM
Pacon PlastrCraft Non-Toxic Modeling Plaster - 5 pounds,25.99,19,,,New,10000,"<p><ul> <li>Combines the versatility and strength of clay with the ease of papier mache</li> <li>Non-toxic powder readily mixes with water to become modeling material</li> <li>Hard and permanent once dry</li> <li>Decorate with paints, varnishes, papers an",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=759510&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,PLASTER,,School Specialty,399395,EACH
Pentel Fabric Fun Pastel Dye Sticks - Set of 15 - Assorted Colors,4.19,19,,,New,10000,"For use on anything made of fabric, Pentel Someil Dyeing Pastels were developed to reproduce drawings or designs-all it takes is an idea. Simply draw or stencil a design on the fabric cover with newsprint and set by pressing. The design becomes permanent ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=752302&encrypt=.jpg,,,,,Art,ART SUPPLIES,PASTELS,CHALK PASTELS,,School Specialty,399674,SET OF 15
Sportime Mesh Drawstring Storage Bags - 24 x 34 inches - Set of 6 - Assorted Colors,16.19,8,,,New,10000,"Set of 6. Size 24"" x 34"". Colors include one each of: Red, Yellow, Blue, Green, Violet and Orange.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1034305&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,ORGANIZATION,PHY ED BALL BAGS,,School Specialty,401046,SET OF 6
School Smart Comfort Grip Artist Knife - Number 11 Blade,3.39,19,,,New,10000,"Designed for Safety & Comfort Features rubberized grip for better control & greater comfort plus rear blade release for safer, faster blade changes. Octagonal nut on rear of handle keeps knife from rolling. Includes safety cap and No. 11 blade packed in a",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=752187&encrypt=.jpg,,,,,Art,ART SUPPLIES,CUTTING,KNIVES/SAWS,,School Specialty,401198,EACH
Faber Castell Metallic Colored Pencils - Set of 12 - Assorted Metallic Colors,4.59,19,,,New,10000,"<p>Affordable, non-toxic, gleaming metallic colors offer excellent coverage on black or white paper. Made from reforested wood. Bonded for break-resistant leads that will not fall out. Non-toxic and acid-free. </p><p>Colors include: </p><ul> <li> Comet Re",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=755471&encrypt=.jpg,,,,,Art,ART SUPPLIES,ART PENCILS,COLORED PENCILS,,School Specialty,401304,SET OF 12
Sax Genuine Canvas Panel - 16 x 20 inches - Case of 36 - White,82.99,19,,,New,10000,"Closely woven, pure cotton, primed canvas panels. A perfect ground for oils, caseins, tempera, acrylics and collage. 35-ply. 36 per carton.</p> <b> </b> <ul> <li>Classroom Pack of 36 Panels</li> <li>Sized, double primed, acid-free and ready to use</li> <l",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=747108&encrypt=.jpg,,,,,Art,ART SUPPLIES,STUDIO SUPPLIES,CANVAS,,School Specialty,401427,CASE OF 36
Sax Carry-All Portable Drawing Board - 19 1/2 x 19 inches,10.59,19,,,New,10000,"Convenient for carrying yet ample for large works. A handle is cut along one side and clips at the top hold paper in place. Includes one clip. 19-1/2"" x 19"".</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>Unique cut-out handle for take anywhere ease</",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=757059&encrypt=.jpg,,,,,Art,ART SUPPLIES,DRAWING,DRAWING ACCESSORIES,,School Specialty,401908,EACH
Sax True Flow Waterproof Tempera Varnish Gloss - 1 Gallon,50.99,19,,,New,10000,"Protect your completed tempera paintings from accidental spills, nicks, scrapes or stains. Our non-toxic, waterproof varnish won't smear tempera and dries to a crystal-clear, high-gloss sheen that dramatically brightens your colors. Water based for easy c",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758791&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,402270,EACH
Reeves Watercolor Set - 10 ml Tubes - Set of 24 - Assorted Colors,11.99,19,,,New,10000,Reeves Watercolor Sets are ideal for scholastic users in the older grades or for adult beginners. They provide quality color at an economical price. All colors are transparent and non-toxic. <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=775006&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,WATERCOLOR PAINT,,School Specialty,402287,SET OF 24
Spectra Duo-Finish Art Kraft Roll - 48 inch x 200 feet - Gray,35.99,10,,,New,10000,"Two distinct surfaces allow the freedom to choose the best suited for the art activity. Smooth side is ideal for felt pen, fingerpaint, fine line drawing or similar art media where bleed is not desired. Turn it over and a superior tooth surface handles we",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756400&encrypt=.jpg,,,,,Art,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,402346,EACH
Sharpie Chisel Tip Permanent Marker - Set of 8 - Assorted Colors,8.59,10,,,New,10000,"Marks brightly and permanently like a standard Sharpie but with a durable chisel tip that produces either broad or fine lines. Unique oval shape provides improved writing control and anti-roll. 8-color set includes Black, Red, Blue, Green, Orange, Purple,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=757948&encrypt=.jpg,,,,,Art,WRITING,PERMANENT MARKERS,CHISEL,,School Specialty,402353,SET OF 8
Crayola Washable Window Markers - 1/2 inch Wide Nibs - Set of 8 - Vibrant Colors,4.59,19,,,New,10000,"Turn your classroom windows into bright, colorful murals. You can draw on glass, mirrors, mylar, ceramic tiles, rocks and more. Marks wash easily from skin, most clothing, glass and many other non-porous surfaces. Set includes eight opaque, vibrant colors",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=774341&encrypt=.jpg,,,,,Art,ART SUPPLIES,ART MARKERS,SPECIALTY MARKERS,,School Specialty,402359,SET OF 8
Scratch-Art Scratch Tool Set,7.79,19,,,New,10000,"Now, in one reasonably priced set, you can own the complete collection of Scratch- Art scratch knives, including 5 new styles, 4 that allow you to scratch multiple lines with one knife. Set contains an ergonomically designed plastic penholder and seven sc",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=757012&encrypt=.jpg,,,,,Art,ART SUPPLIES,PRINT MAKING,SCRATCH ART,,School Specialty,402392,EACH
Trait-Tex Double Weight Yarn - 2 Ounces - Pack of 12 - Assorted Colors,53.99,19,,,New,10000,"Box of 12, 2 oz. double-weight assorted color cones provide a variety of colors for classroom projects.</p> <b> </b> <ul> <li>Double-Weight Yarn</li> <li>12 assorted colors</li> </ul> <p>",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748195&encrypt=.jpg,,,,,Art,ART SUPPLIES,FIBER ARTS,YARNS,,School Specialty,402454,PACK OF 12
"Royal Brush All-Purpose White Taklon Brushes - 1, 2, and 3 inch - Set of 3",3.99,19,,,New,10000,"Good quality, versatile brushes at exceptionally low prices. Great for a variety of projects, especially those that require application of color, varnish or adhesive to large areas. Choose from White Taklon, Golden Taklon or Camel Hair. Camel Hair is idea",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758591&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,TAKLON,,School Specialty,402546,SET OF 3
"Royal Brush All-Purpose Golden Taklon Brushes - 1, 2, and 3 inch - Set of 3",3.99,19,,,New,10000,"Good quality, versatile brushes at exceptionally low prices. Great for a variety of projects, especially those that require application of color, varnish or adhesive to large areas. Choose from White Taklon, Golden Taklon or Camel Hair. Camel Hair is idea",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758604&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,TAKLON,,School Specialty,402548,SET OF 3
School Smart White Bristle Brush with Long Handle - Assorted Sizes - Set of 72,58.99,19,,,New,10000,"Good quality, interlocked white bristles in seamless aluminum ferrules with clear-coated hardwood handles. Good performance at a value price. An excellent choice for the classroom.</p> <b> </b> <ul> <li>School Smart offers Quality Teaching And Education P",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=751175&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,402743,SET OF 72
School Smart Air-Dry Clay - 25 pounds - Gray,27.99,19,,,New,10000,"No Kiln or Oven Required! Make pottery, permanent tile, plaques, jewelry and figurines without kiln or oven firing. These very affordable, non-toxic air-dry clays may be shaped by hand or thrown on a wheel. Dried pieces are hard and durable but not waterp",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=759780&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,CLAY,,School Specialty,402813,EACH
School Smart Air-Dry Clay - 25 pounds - Red,27.99,19,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=272595&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=272587&encrypt=.jpg"" height=""200"" alt=""Ima",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=759789&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,CLAY,,School Specialty,402815,EACH
Roylco Color Diffusing Paper - 9 x 12 inches - Pack of 50 - White,7.49,10,,,New,10000,"The special texture of this paper ""grabs"" colors and blends them into a rainbow of fun. Use liquid watercolors or food coloring on the paper and watch the colors separate and mingle to create wonderful designs. Draw outlines with colored pencils or crayon",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=757009&encrypt=.jpg,,,,,Art,PAPER,ART PAPER,DECOR PAPER,,School Specialty,403464,PACK OF 50
Roylco Tissue Paper Circles - 4 inches - Pack of 480 - Assorted Colors,6.69,10,,,New,10000,"Pre-cut 4"" tissue circles in a wide range of colors. Ideal for making tissue flowers or for use in collages and a variety of paper craft projects.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=757015&encrypt=.jpg,,,,,Art,PAPER,ART PAPER,TISSUE,,School Specialty,403992,PACK OF 480
Crayola My First Art Smock,3.29,19,,,New,10000,"This Crayola Art Smock will keep your little artists clean while creating their masterpiece! The durable material is easy to clean. Sleeveless.  AP Certified nontoxic. Measures 17 1/8""x 14"".",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1035508&encrypt=.jpg,,,,,Art,ART SUPPLIES,STUDIO SUPPLIES,SMOCKS/APRONS,,School Specialty,403998,EACH
Crayola Super Sparkle Washable Glitter Glue - 1/3 Ounce Tubes - Set of 5 - Assorted Colors,3.59,10,,,New,10000,"The easiest, neatest way to add sparkling glitter to projects. The glitter's already in the glue so there's no loose glitter mess to clean up. Washes from skin and most machine-washable clothing. Set includes Red, Yellow, Blue, Green and Clear. Non-toxic.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748213&encrypt=.jpg,,,,,Art,OFFICE SUPPLIES,GLUE/ADHESIVES,GLITTER GLUE,,School Specialty,404140,SET OF 5
Crayola Staonal Permanent Marking Crayons - Pack of 8 - Black,3.09,19,,,New,10000,"Extra-large 9/16 x 5 black crayons make permanent, waterproof marks on most surfaces, including paper, cardboard, wood, aluminum and Plexiglas . Great for sketching and drawing, especially when experimenting with larger-scale works. The dark black color g",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=765812&encrypt=.jpg,,,,,Art,ART SUPPLIES,CRAYONS,STANDARD CRAYONS,,School Specialty,404160,PACK OF 8
Crayola Gel FX Washable Markers Classpack - Pack of 80 - 8 Assorted Colors,40.99,19,,,New,10000,"Contains 10 each of the following colors:Rose, Yellow, Blue, Green, Magenta, Purple, Slate and White. <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_404511.pdf 'target='_blank'><img src='http://ssiucm.s",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750491&encrypt=.jpg,,,,,Art,ART SUPPLIES,ART MARKERS,WASHABLE MARKERS,,School Specialty,404511,PACK OF 80
Crayola Non Toxic Model Magic Dough - 1 Ounce Packets - Set of 75 - White,40.49,19,,,New,10000,"Each classpack contains 75, 1 oz. packages - enough to complete 3 class projects throughout the year. Smaller packages mean less waste. Includes sturdy, reusable box and free lesson plan booklet. Clean and safe - won t stick to skin and most fabric. Odorl",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=752918&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,MODELING DOUGH,,School Specialty,404531,SET OF 75
Crayola Non Toxic Model Magic Dough - 1 Ounce Packets - Set of 75 - White Red Yellow and Blue,40.49,19,,,New,10000,"Each classpack contains 75, 1 oz. packages (21 White, 18 each of Blue, Red, and Yellow) - enough to complete 3 class projuects throughout the year. Smaller packages mean less waste. Includes sturdy, reusable box and free lesson plan booklet. Clean and saf",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=752939&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,MODELING DOUGH,,School Specialty,404532,SET OF 75
EZ Shape Non Hardening Reusable Modeling Clay - 1 1/10 pounds - Pack of 5 - Multiple Primary Colors,3.99,19,,,New,10000,Nonhardening & Reusable! A classic wax-based modeling clay that never dries and can be used again and again. Non-toxic with a smooth consistency and bright color range. All packages contain 1.1 lbs. of clay divided into 5 individually wrapped sections. <p,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=752978&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,CLAY,,School Specialty,404717,EACH
EZ Shape Non Hardening Reusable Modeling Clay - 1 1/10 pounds - Pack of 5 - White,3.99,19,,,New,10000,Nonhardening & Reusable! A classic wax-based modeling clay that never dries and can be used again and again. Non-toxic with a smooth consistency and bright color range. All packages contain 1.1 lbs. of clay divided into 5 individually wrapped sections. <p,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=753091&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,CLAY,,School Specialty,404732,EACH
Crayola Non Toxic Model Magic Dough - 8 Ounce Packets - Set of 4 - Red Lemon Yellow-Green and Pink,21.99,19,,,New,10000,"Clean and safe - won't stick to skin and most fabric. Odorless, non-greasy and non-toxic. Extremely soft and responsive; takes detail without crumbling or flaking. Stays pliable in an airtight container. Air-dries to a slightly flexible resilient state. O",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=752951&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,MODELING DOUGH,,School Specialty,404890,SET OF 4
Paint Pumper for Tempera Paint Gallons,1.79,19,,,New,10000,For gallons Only.,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1073099&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,TEMPERA,,School Specialty,405101,EACH
Crescent Pebble Mat Board - 20 x 32 inches - Pack of 10 - White and Cream,38.49,19,,,New,10000,"Crescent Pebbled Mat Board Pebbled surfaces and a different color (all are white on one side) on both sides make this a highly useful and versatile board. Not only a great mat board, its unique texture makes it ideal for pastel drawing, acrylic and waterc",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758201&encrypt=.jpg,,,,,Art,ART SUPPLIES,MATTING/FRAMING,MAT BOARDS,,School Specialty,405159,PACK OF 10
Crescent Mounting Board 14 ply - 20 x 32 inches - Pack of 10 - Raven Black,40.49,19,,,New,10000,"14-ply colored mat board with a chipboard center, also known as mount board. For matting and mounting finished flat art. Available in 2 sizes. Can also be used as an art drawing surface for colored pencil, pen & ink, etc.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=775739&encrypt=.jpg,,,,,Art,ART SUPPLIES,MATTING/FRAMING,MAT BOARDS,,School Specialty,405183,PACK OF 10
Crescent 1025 Colored Mat Board 14 ply - 20 x 32 inches - Pack of 10 - Medium Gray,40.49,19,,,New,10000,"14-ply colored mat board with a chipboard center, also known as mount board. For matting and mounting finished flat art. Available in 2 sizes. Can also be used as an art drawing surface for colored pencil, pen & ink, etc.</p> <b> </b> <ul> <li>Category: P",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=775736&encrypt=.jpg,,,,,Art,ART SUPPLIES,MATTING/FRAMING,MAT BOARDS,,School Specialty,405190,PACK OF 10
Crescent 960 Colored Mat Board 14 ply - 20 x 32 inches - Pack of 10 - White,40.49,19,,,New,10000,"14-ply colored mat board with a chipboard center, also known as mount board. For matting and mounting finished flat art. Available in 2 sizes. Can also be used as an art drawing surface for colored pencil, pen & ink, etc.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=775752&encrypt=.jpg,,,,,Art,ART SUPPLIES,MATTING/FRAMING,MAT BOARDS,,School Specialty,405223,PACK OF 10
Crescent Colored Mat Board 14 ply - 20 x 32 inches - Pack of 10 - Smooth Black,40.49,19,,,New,10000,"14-ply colored mat board with a chipboard center, also known as mount board. For matting and mounting finished flat art. Available in 2 sizes. Can also be used as an art drawing surface for colored pencil, pen & ink, etc.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=775744&encrypt=.jpg,,,,,Art,ART SUPPLIES,MATTING/FRAMING,MAT BOARDS,,School Specialty,405225,PACK OF 10
Prang Semi Moist Glitter Washable Watercolors - Set of 8 - Assorted Colors,3.49,19,,,New,10000,"Affordable set of washable, semi-moist watercolors with shimmering glitter embedded in vivid, non-toxic colors. Set includes Red, Yellow, Blue, Green, Orange, Purple, Silver and Gold. Brush included. <p><a href='http://ssiucm.schoolspecialty.com/ucm/group",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748822&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,GLITTER PAINT,,School Specialty,405576,SET OF 8
Prang Semi Moist Metallic Washable Watercolors - Set of 8 - Assorted Colors,2.79,19,,,New,10000,"<p>Transparent, semi-moist watercolors in 8 lustrous metallic colors. Non-toxic. Brush included.</p><p><b>Colors include:</b></p><ul> <li>Yellow, Blue, Green, Pink, Orange, Gold, Silver and Copper</li></ul><p><img src=""https://store.schoolspecialty.com/OA",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=748830&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,WATERCOLOR PAINT,,School Specialty,405577,SET OF 8
Jack Richeson Aluminum Sculpture Wire - 1/16 - 350 feet,17.79,19,,,New,10000,"Soft, flexible wire is easy for even young students to shape. A low-cost choice for making armatures for clay, papier-mache and plaster roll sculptures. 14 gauge.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=771758&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,WIRE,,School Specialty,405627,EACH
Hygloss Cellophane Sheets - 8 1/2 x 11 inches - Pack of 192 - Assorted Colors,18.09,19,,,New,10000,"Acid-free, moisture-proof cellophane now in convenient, precut sheets. Saves time spent cutting smaller pieces from large rolls. Perfect for a wide range of craft projects including stained glass, lanterns, maskmaking and more. Includes 24 sheets each of ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=759478&encrypt=.jpg,,,,,Art,ART SUPPLIES,CRAFTS,GENERAL CRAFTS,,School Specialty,405648,PACK OF 192
Prang Semi-Moist Washable Watercolors - Set of 8 - Assorted Colors,2.29,19,,,New,10000,"Prang's famous semi-moist watercolors now in a washable formula! 8-color oval pan. Certified CP non-toxic.</p> <b> </b> <ul> <li>Quantity One, 8-Color Set</li> <li>Premium, intense pigments for brilliant color</li> <li>Unique semi-moist, wax-free formulat",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=759693&encrypt=.jpg,,,,,Art,ART SUPPLIES,PAINT,WATERCOLOR PAINT,,School Specialty,405691,EACH
Crayola Trayola Colored Pencils in Reusable Plastic Tray - Pack of 54 - Assorted Colors,11.99,19,,,New,10000,"Introducing a stackable tray filled with colors to share the Crayola Colored Pencil Trayola! Includes 9 essential pencil colors (6 colored pencils per color) including Red, Orange, White, Yellow, Green, Blue, Violet, Black and Brown. Pencils are packed in",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=751266&encrypt=.jpg,,,,,Art,ART SUPPLIES,ART PENCILS,COLORED PENCILS,,School Specialty,405785,PACK OF 54
Crayola Jumbo Sized Oil Pastel Sticks Classroom Pack - 3 x 7/16 in - Set of 336 - Assorted Colors,42.99,19,,,New,10000,"Performance and stick design make these the ideal oil pastels for children. Jumbo-sized (3"" x 7/16"" dia.) sticks are strong and durable for long-lasting use. With their unique hexagonal shape, sticks won't roll off of desks. The bright, vivid colors of th",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=751036&encrypt=.jpg,,,,,Art,ART SUPPLIES,PASTELS,OIL PASTELS,,School Specialty,405788,PACK OF 336
Crayola Trayola Washable Markers - Fine Tip - Pack of 48 - Assorted Colors,21.99,19,,,New,10000,"A stackable tray filled with colors to share the Crayola Washable Fineline Marker Trayola! Includes 8 essential washable marker colors (6 markers per color) including Red, Orange, Yellow, Green, Blue, Violet, Black and Brown. Markers are packed in a conve",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=751193&encrypt=.jpg,,,,,Art,ART SUPPLIES,ART MARKERS,WASHABLE MARKERS,,School Specialty,405790,PACK OF 48
Kemper Wood Modeling Tools - 10 inch - Set of 3,17.49,19,,,New,10000,"Large, sturdy tools made from imported hardwood with a satin smooth finish. This set offers the most popular shapes for cutting, slicing, smoothing and contouring large clay work pieces. Made in the USA.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=776371&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,TOOLS CERAMICS,,School Specialty,406344,SET OF 3
Chenille Kraft Hardwood Dowels - 1/8 x 36 inches - Pack of 10,2.49,19,,,New,10000,"Quality blond hardwood, can be used for all craft needs. Sold 1 /pkg.</p> <b> </b> <ul> <li>Pack of 10 Dowels</li> <li>Made from high grade birch wood</li> <li>Great for a variety of hobbies and crafts</li> <li>Easilly to cut to desired length</li> <li>Sm",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=747757&encrypt=.jpg,,,,,Art,ART SUPPLIES,CRAFTS,GENERAL CRAFTS,,School Specialty,406509,PACK OF 10
Chenille Kraft Hardwood Dowels - 1/4 x 36 inches - Pack of 10,3.29,19,,,New,10000,"Quality blond hardwood, can be used for all craft needs. Sold 1 /pkg.</p> <b> </b> <ul> <li>Pack of 10 Dowels</li> <li>Made from high grade birch wood</li> <li>Great for a variety of hobbies and crafts</li> <li>Easilly to cut to desired length</li> <li>Sm",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=747766&encrypt=.jpg,,,,,Art,ART SUPPLIES,CRAFTS,GENERAL CRAFTS,,School Specialty,406512,PACK OF 10
Chenille Kraft Blond Wood Dowels 3/8 x 36 inches - Pack of 10,4.99,19,,,New,10000,"Quality blond hardwood, can be used for all craft needs. Sold 1 /pkg.</p> <b> </b> <ul> <li>Pack of 10 Dowels</li> <li>Made from high grade birch wood</li> <li>Great for a variety of hobbies and crafts</li> <li>Easilly to cut to desired length</li> <li>Sm",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=747772&encrypt=.jpg,,,,,Art,ART SUPPLIES,CRAFTS,GENERAL CRAFTS,,School Specialty,406514,PACK OF 10
