Title,Price,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Condition,Quantity,Description 1,Description 2,Description 3,Description 4,Description 5,Description 6,Description 7,Description 8,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Policy,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM,META_purchaseCost,META_fullCost,META_sellPrice
School Smart Hand Held Plastic Pencil Sharpener - Pack of 24 - Assorted Colors,1.79,Office Supplies,Office Instruments,Pencil Sharpeners,,,,New,10000,"Pocket-size, plastic housing with hardened and honed rust-proof carbon steel blade. Assorted colors. Box/24.</p> <b> </b> <ul> <li>Box of 24 Sharpeners</li> <li>Convenient pocket size</li> <li>Assorted colors</li> <li>Rust proof blade</li> <li>School Smar",t - A Great Value</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758415&encrypt=.jpg,,,,,SCHOOL SUPPLIES,OFFICE SUPPLIES,SHARPENERS,MANUAL SHARPENER,,School Specialty,078466,PACK OF 24,$1.34,$1.54,1.79
Scotch C60 Heavyweight Two Tone Tape Dispenser - 1 inch Core - Black,3.79,Office Supplies,General Supplies,Adhesives,Office Tape,,,New,10000,"Sleek wave design in Black, complements any decor. The tape hub is attached so it can't be lost and the non-skid base is heavily weighted for easy one hand dispensing. Holds tapes on 1"" cores up to 3/4"" wide x 36 yards long. Black.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1029801&encrypt=.jpg,,,,,SCHOOL SUPPLIES,OFFICE SUPPLIES,TAPE,TAPE DISPENSERS,,School Specialty,078588,EACH,$2.84,$3.27,3.79
Merriam-Webster 11th Edition School Dictionary - 7 1/4 x 9 1/2 inches - Hardcover,18.49,Office Supplies,Office Equipment,Electronic Dictionaries & Translators,,,,New,10000,"The ideal dictionary for high school students. With more than 100,000 entries, including thousands of new words. It provides definitions for words learners are most likely to encounter in their schoolwork. Students will find more than 200 word history par","agraphs, 1,000 drawn illustrations, 15,000 usage examples plus special expanded sections on biographical and geographical names, signs and symbols as well as a handbook of style. Updated to reflect the groundbreaking Merriam Webster's Collegiate Dictionar","y, Eleventh Edition. Hardcover, 7 1/4"" x 9 1/2"". 1280 pages.",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=761175&encrypt=.jpg,,,,,SCHOOL SUPPLIES,BASIC SUPPLIES,RESEARCH AND REFERENCE,DICTIONARIES,,School Specialty,079084,EACH,$13.87,$15.95,18.49
BIC Wite Out EZ Correct Dry Correction Tape - 1/6 x 472 inches - White,2.59,Office Supplies,General Supplies,Correction,"Correction Fluids, Pens & Tapes",,,New,10000,"Corrects mistakes instantly with no drying time. Fast, clean and easy to use. Write, type, copy or fax immediately. Tape leaves no shadow when faxed or copied. 1/6"" wide x 472"" long.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=757824&encrypt=.jpg,,,,,SCHOOL SUPPLIES,WRITING,CORRECTION FLUID/TAPE,TAPE,,School Specialty,079593,EACH,$1.94,$2.23,2.59
Expo Vis-A-Vis Fine Point Wet Erase Markers - Pack of 12 - Black,15.39,Office Supplies,Office Instruments,Writing & Drawing Instruments,Markers & Highlighters,,,New,10000,"Write on all types of transparencies or films in bright, see-through colors. Dry quick waterbase pens are odorless, non-fading. Erase with damp cloth or tissue. Fine point Black sold in dozens. <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/publ",ic/@guestprodmsds/documents/image/msds_079887.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestmktger/documents/image/x386912.jpg' border='0' alt='MSDS Sheet Download' /><br />MSDS download for Expo Vis-A-Vis Fine P,oint Wet Erase Markers - Pack of 12 - Black</a></p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=763085&encrypt=.jpg,,,,,SCHOOL SUPPLIES,WRITING,SPECIALTY MARKERS,WET ERASE,,School Specialty,079887,PACK OF 12,$11.54,$13.27,15.39
Expo Vis-A-Vis Fine Point Wet Erase Markers - Pack of 12 - Red,15.39,Office Supplies,Office Instruments,Writing & Drawing Instruments,Markers & Highlighters,,,New,10000,"Write on all types of transparencies or films in bright, see-through colors. Dry quick waterbase pens are odorless, non-fading. Erase with damp cloth or tissue. Red, Fine point. Dozen. <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guest",prodmsds/documents/image/msds_079888.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestmktger/documents/image/x386912.jpg' border='0' alt='MSDS Sheet Download' /><br />MSDS download for Expo Vis-A-Vis Fine Point Wet ,Erase Markers - Pack of 12 - Red</a></p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=762902&encrypt=.jpg,,,,,SCHOOL SUPPLIES,WRITING,SPECIALTY MARKERS,WET ERASE,,School Specialty,079888,PACK OF 12,$11.54,$13.27,15.39
Expo Vis-A-Vis Fine Point Wet Erase Markers - Pack of 12 - Blue,15.39,Office Supplies,Office Instruments,Writing & Drawing Instruments,Markers & Highlighters,,,New,10000,"Write on all types of transparencies or films in bright, see-through colors. Dry quick waterbase pens are odorless, non-fading. Erase with damp cloth or tissue. Blue, Fine point. Dozen. <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@gues",tprodmsds/documents/image/msds_079889.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestmktger/documents/image/x386912.jpg' border='0' alt='MSDS Sheet Download' /><br />MSDS download for Expo Vis-A-Vis Fine Point Wet, Erase Markers - Pack of 12 - Blue</a></p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=762909&encrypt=.jpg,,,,,SCHOOL SUPPLIES,WRITING,SPECIALTY MARKERS,WET ERASE,,School Specialty,079889,PACK OF 12,$11.54,$13.27,15.39
Expo Vis-A-Vis Fine Point Wet Erase Markers - Pack of 12 - Green,15.39,Office Supplies,Office Instruments,Writing & Drawing Instruments,Markers & Highlighters,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=167887&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=167334&encrypt=.jpg"" height=""200"" alt=""Ima","ge 2"" /> <p>Write on all types of transparencies or films in bright, see-through colors. Dry quick waterbase pens are odorless, non-fading. Erase with damp cloth or tissue. Green, Fine point. Dozen.</p> <b> </b> <ul> <li>Sold As Pack of 12</li> <li>Short ",name: Marker Fine Vis A Vis Green Pack Of 12</li> <li>Expo Brand of Products</li> <li>Typical Use: School Supplies / Drawing / Markers</li> </ul> <p> <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_07989,0.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestmktger/documents/image/x386912.jpg' border='0' alt='MSDS Sheet Download' /><br />MSDS download for Expo Vis-A-Vis Fine Point Wet Erase Markers - Pack of 12 - Green<,/a></p>,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=762916&encrypt=.jpg,,,,,SCHOOL SUPPLIES,WRITING,SPECIALTY MARKERS,WET ERASE,,School Specialty,079890,PACK OF 12,$11.54,$13.27,15.39
Expo Vis-A-Vis Fine Point Wet Erase Markers - Pack of 12 - Purple,15.39,Office Supplies,Office Instruments,Writing & Drawing Instruments,Markers & Highlighters,,,New,10000,"Write on all types of transparencies or films in bright, see-through colors. Dry quick waterbase pens are odorless, non-fading. Erase with damp cloth or tissue. Purple, Fine point. Dozen. <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@gu",estprodmsds/documents/image/msds_079891.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestmktger/documents/image/x386912.jpg' border='0' alt='MSDS Sheet Download' /><br />MSDS download for Expo Vis-A-Vis Fine Point W,et Erase Markers - Pack of 12 - Purple</a></p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=762922&encrypt=.jpg,,,,,SCHOOL SUPPLIES,WRITING,SPECIALTY MARKERS,WET ERASE,,School Specialty,079891,PACK OF 12,$11.54,$13.27,15.39
Elmers Classroom Pack Glue Sticks - 1/4 Ounce Tubes - Pack of 30 - Clear,13.69,Hardware,"Adhesives, Coatings & Sealants",Glues,Glue Gun Sticks,,,New,10000,"Economical way to supply an entire classroom. Same, non-toxic, washable Elmer's formula in the handy twist-up applicator. Perfect for paper, photos and fabrics. Dries fast and clear. <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestpr",odmsds/documents/image/msds_081454.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestmktger/documents/image/x386912.jpg' border='0' alt='MSDS Sheet Download' /><br />MSDS download for Elmers Classroom Pack Glue Stick,s - 1/4 Ounce Tubes - Pack of 30 - Clear</a></p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=761552&encrypt=.jpg,,,,,SCHOOL SUPPLIES,OFFICE SUPPLIES,GLUE/ADHESIVES,GLUE STICK,,School Specialty,081454,PACK OF 30,$10.27,$11.81,13.69
School Smart Aluminum Chalk Chuck - Silver,2.69,Office Supplies,Office Instruments,Writing & Drawing Instrument Accessories,,,,New,10000,Easy push button release for replacing chalk. Holds any standard size chalk. Comes with metal pocket clip.</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>Easy to use with any standard size chalk</li> <li>Handy pocket clip keeps it close at hand</li> <,li>Helps keep hands chalk-free and prevents chalk breakage</li> <li>School Smart - A Great Value</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=754911&encrypt=.jpg,,,,,SCHOOL SUPPLIES,BASIC SUPPLIES,BOARDS/ACCESSORIES,CHALKBOARD ACCESSORIES,,School Specialty,081882,EACH,$2.02,$2.32,2.69
School Smart Wooden Yardstick with Clear Lacquer Finish and Hanging Hole - 1 yard,1.79,Office Supplies,Office Instruments,Office Rulers,,,,New,10000,"Select wood, with a multiple-coat, clear lacquer finish. Yardstick is 1-1/8"" wide and 1/4"" thick. Scaled on both sides, it has 1/8"" division and fractions of a yard. One end with hanging hole.</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>Durable yar","dstick for your measuring needs</li> <li>Used for measuring lengths of up to a yard (0.9144 meters or 3 feet)</li> <li>Also used for creating straight edges</li> <li>Made of quality wood Strong, non-bendable wooden yardstick</li> </ul> <p>",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=763489&encrypt=.jpg,,,,,SCHOOL SUPPLIES,BASIC SUPPLIES,MEASURING,METER/YARD STICKS,,School Specialty,081899,EACH,$1.34,$1.54,1.79
School Smart Wooden Meter Sticks Imprinted with inches and Metric and Plain Ends - 1 Meter,1.99,Office Supplies,Office Instruments,Office Rulers,,,,New,10000,"Imprinted with millimeter and centimeter 1 side, inches and eigths on reverse.</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>Inches on one side</li> <li>Hole for hanging</li> <li>Scaled in centimeters and millimeters</li> <li>Ideal for classrooms or ",home</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=762119&encrypt=.jpg,,,,,SCHOOL SUPPLIES,BASIC SUPPLIES,MEASURING,METER/YARD STICKS,,School Specialty,081901,EACH,$1.49,$1.71,1.99
School Smart Hardwood Ruler with Double Bevel Brass Edge and 3 Hole Punched for Binders - 12 inch,.69,Office Supplies,Office Instruments,Office Rulers,,,,New,10000,"Brass edge, double bevel,. Inch and metric calibrations. 3 hole punched. Fits binders.</p> <b> </b> <ul> <li>Sold Each</li> <li>Three hole punched for easy storage in binders</li> <li>Solid hardwood with real brass edges for precise measuring, marking, an","d tearing</li> <li>Inch and Metric markings</li> <li>Perfect for school, office or home</li> </ul> <p>",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=754892&encrypt=.jpg,,,,,SCHOOL SUPPLIES,BASIC SUPPLIES,MEASURING,RULERS,,School Specialty,081903,EACH,$0.52,$0.60,.69
School Smart 8-Pocket Project Organizer,2.99,Office Supplies,Filing & Organization,File Folders,,,,New,10000,"The translucent polypropylene material protects your work and provides a handsome presentation. Eight generous pockets allow you to organize by class, subject, hour, project or any variety of ways. Assorted colors: Red, Purple, Blue and Green; sorry, no c","olor choice.</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>Professional look while protecting papers</li> <li>Durable translucent polypropylene</li> <li>Eight generous pockets</li> <li>Ideal for home, school or office use</li> </ul> <p>",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758237&encrypt=.jpg,,,,,SCHOOL SUPPLIES,OFFICE SUPPLIES,FILING,PROFESSIONAL FILERS,,School Specialty,081928,EACH,$2.24,$2.58,2.99
School Smart Hexagonal Number 2 Wood Pencils with Latex Free Erasers - Pack of 96 - Yellow,7.99,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pencils,Writing Pencils,New,10000,"You'll love our hexagonal pencil! This premium quality pencil has a basswood casing comparable to cedar, but more economical. Effortless sharpening and smooth writing. Lead formula is stronger and writes as well as top national brands. Golden yellow finis","h. Latex free eraser. The perfect pencil for the classroom! Non-Toxic.</p> <b> </b> <ul> <li>Pack of 96 Pencils</li> <li>High quality, yet economical</li> <li>#2 pencil with golden yellow finish</li> <li>Smooth writing</li> <li>Latex-free eraser Non-toxic",</li> </ul> <p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=763133&encrypt=.jpg,,,,,SCHOOL SUPPLIES,WRITING,PENCILS,STANDARD,,School Specialty,083275,PACK OF 96,$5.99,$6.89,7.99
School Smart Hexagonal Number 2 Wood Pencils with Latex Free Erasers - Pack of 12 - Yellow,1.49,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pencils,Writing Pencils,New,10000,"You'll love our hexagonal pencil! This premium quality pencil has a basswood casing comparable to cedar, but more economical. Effortless sharpening and smooth writing. Lead formula is stronger and writes as well as top national brands. Golden yellow finis","h. Latex free eraser. The perfect pencil for the classroom! Non-Toxic.</p> <b> </b> <ul> <li>Pack of 12 Pencils</li> <li>High quality, smooth writing, economical</li> <li>#2 pencil non-toxic</li> <li>Latex-free eraser</li> <li>School Smart - Great Value</",li> </ul> <p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=763126&encrypt=.jpg,,,,,SCHOOL SUPPLIES,WRITING,PENCILS,STANDARD,,School Specialty,083276,PACK OF 12,$1.12,$1.29,1.49
School Smart 8 Digit Handheld Calculator,7.89,Office Supplies,Office Equipment,Calculators,,,,New,10000,"Eight-digit calculator, full size keyboard, large LCD display angled to reduce glare. Dual power (solar with battery back-up). Automatic constants, gross profit margin, change sign and percent keys. Three-key memory. 5""L x 4-1/4""W x 1-1/8""H</p> <b> </b> <","ul> <li>Full Size Keyboard And Large Display</li> <li>8 digit calculator</li> <li>Calculates gross margin</li> <li>For office, student or teacher use</li> </ul> <p>",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=754897&encrypt=.jpg,,,,,SCHOOL SUPPLIES,BASIC SUPPLIES,CALCULATORS,OFFICE CALCULATORS,,School Specialty,084085,EACH,$5.92,$6.81,7.89
School Smart Pocket Calculator,5.99,Office Supplies,Office Equipment,Calculators,,,,New,10000,"Operates on solar power or automatically switches to battery in low light. Features big, 8-digit display and 24 keys including one-touch square root, percent, and sign change. 3-Key memory. Protective hand cover folds a full 360 degrees and protects from ","dust and damage. Operating instructions included. Approx. 4 5/8L x 2 7/8W x 3/8D.</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>Four functions with memory, percent and square root and sign change</li> <li>Solar power switches to battery in low light ",situations</li> <li>Durable rubber keys and hard protective cover</li> <li>Classroom tested and ready for home or school</li> </ul> <p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=762201&encrypt=.jpg,,,,,SCHOOL SUPPLIES,BASIC SUPPLIES,CALCULATORS,ELEMENTARY,,School Specialty,084087,EACH,$4.49,$5.16,5.99
School Smart 8 Digit Primary Calculator,6.79,Office Supplies,Office Equipment,Calculators,,,,New,10000,"An economical addition to your primary math program, this dual power (solar with battery back-up) calculator includes basic functions, percent, square root, memory and a 1/2"" digit display. 4 3/4"" x 4"" x 3/4"".</p> <b> </b> <ul> <li>Great Value</li> <li>So",lar or battery operated</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=752683&encrypt=.jpg,,,,,SCHOOL SUPPLIES,BASIC SUPPLIES,CALCULATORS,PRIMARY,,School Specialty,084088,EACH,$5.09,$5.85,6.79
School Smart Digital Timer - 2 3/4 x 2 3/4 inches,11.99,Office Supplies,Office Equipment,Time & Attendance Clocks,,,,New,10000,"Easy to use digital timer counts down or up. Times in seconds or minutes. Start and stop button with memory function. Use stand or magnet to mount on metal surface. Uses 1 ""AAA"" battery (included). 2-3/4"" x 2-3/4""W x 1""D overall.</p> <b> </b> <ul> <li>Sol","d as Single Unit</li> <li>Freestanding, spring clip or attach to magnetic surface</li> <li>Easy to read display</li> <li>Includes battery</li> <li>Count up or down</li> </ul> <p>",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=757991&encrypt=.jpg,,,,,SCHOOL SUPPLIES,BASIC SUPPLIES,TIMERS/NOISE,STUDENT/DESK TIMERS,,School Specialty,084280,EACH,$8.99,$10.34,11.99
School Smart Dual Power Tilt Screen Calculator,9.99,Office Supplies,Office Equipment,Calculators,,,,New,10000,"Big 12-digit, tiltable display. Basic four functions, square root, percent, change sign key (+/-) and memory function. Dual Power solar and battery backup. Auto shut off. Comes with a protective hard shell case. Approx. 3""W x 43/4""H.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758019&encrypt=.jpg,,,,,SCHOOL SUPPLIES,BASIC SUPPLIES,CALCULATORS,PRIMARY,,School Specialty,084281,EACH,$7.49,$8.61,9.99
School Smart Plastic 180 Degree Protractor with 6 inch Ruler - Pack of 12 - Clear,2.59,Office Supplies,Office Instruments,Office Rulers,,,,New,10000,"This 180 protractor has an accurate ruler located at the base, plus a metric scale. Sharply defined graduated degrees are black and bonded in clear plastic. 6"" ruler base. Box/12.</p> <b> </b> <ul> <li>Pack of 12 Protractors</li> <li>Clear plastic</li> <l",i>Easy-to-read sharply defined black markings</li> <li>Accurate ruler edge at the base</li> <li>School Smart - A Great Value!</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=754980&encrypt=.jpg,,,,,SCHOOL SUPPLIES,BASIC SUPPLIES,MEASURING,PROTRACTORS,,School Specialty,084410,PACK OF 12,$1.94,$2.23,2.59
School Smart Nickel Plated Non Skid Paper Clips - 2 inch - Box of 100 - Silver,.99,Office Supplies,General Supplies,Paper Clips & Clamps,,,,New,10000,"Non-Skid Paper Clips, Nickel Finish, Box/100</p> <b> </b> <ul> <li>One Pack of 100</li> <li>Non-skid design helps keep clips in place</li> <li>Durable, corrosion resistant nickle finish</li> <li>School Smart quality</li> <li>Economically priced</li> </ul>", <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=762159&encrypt=.jpg,,,,,SCHOOL SUPPLIES,OFFICE SUPPLIES,CLIPS/FASTENERS/RUBBER BANDS,PAPER CLIPS,,School Specialty,084442,PACK OF 100,$0.74,$0.85,.99
School Smart Hexagonal Number 2 Starter Pencils without Erasers - 13/32 inch Barrel - Pack of 12,3.39,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pencils,Writing Pencils,New,10000,"Same quality as our #2 pencils but with 13/32'"" big barrels. The size and hexagonal shaped barrel is perfect for little hands to hold onto. The perfect 1st pencil. No eraser. Non-Toxic. Box/12.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758690&encrypt=.jpg,,,,,SCHOOL SUPPLIES,WRITING,PENCILS,PRIMARY,,School Specialty,084448,PACK OF 12,$2.54,$2.92,3.39
School Smart Number 2 Starter Pencils with Latex Free Erasers - 13/32 inch Barrel - Pack of 12,4.09,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pencils,Writing Pencils,New,10000,"Same quality as our #2 pencils but with 13/32'"" big barrels. The size and hexagonal shaped barrel is perfect for little hands to hold onto. They write smooth making learning to write easy and fun. The perfect 1st pencil. Latex free eraser. Non-Toxic. Box/",12.</p> <b> </b> <ul> <li>Perfect First Pencil</li> <li>Larger size for easier gripping</li> <li>Latex free eraser</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758697&encrypt=.jpg,,,,,SCHOOL SUPPLIES,WRITING,PENCILS,PRIMARY,,School Specialty,084449,PACK OF 12,$3.07,$3.53,4.09
School Smart Pre Sharpened Hexagonal Number 2 Pencils with Latex Free Erasers - Pack of 12 - Yellow,1.79,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pencils,Writing Pencils,New,10000,"You'll love our hexagonal pencil! This premium quality pencil has a basswood casing - comparable to cedar, but more economical. Effortless sharpening and smooth writing. Lead formula is stronger and writes as well as top national brands. Golden yellow fin","ish. Latex free eraser. The perfect pencil for the classroom! Non-Toxic.</p> <b> </b> <ul> <li>Pack of 12 Presharpened Pencils</li> <li>High quality, smooth writing, economical</li> <li>Hexagonal shape for easy grip</li> <li>Latex-free eraser, non-toxic f",inish</li> <li>School Smart - Great Value</li> </ul> <p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=763144&encrypt=.jpg,,,,,SCHOOL SUPPLIES,WRITING,PENCILS,STANDARD,,School Specialty,084453,PACK OF 12,$1.34,$1.54,1.79
School Smart Fine Point Tungsten Carbide Tipped Roller Ball Pens - Pack of 12 - Black,7.29,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pens,,New,10000,"These smooth writing pens feature a tough tungsten carbide tip that produces a reliable fine line for the life of the ink supply. The comfortable matte finish barrel comes in colors to match the ink. Fine, .3mm. point. Black, Box/12.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758606&encrypt=.jpg,,,,,SCHOOL SUPPLIES,WRITING,ROLLERBALL PENS,ROLLERBALL STICK,,School Specialty,084454,PACK OF 12,$5.47,$6.29,7.29
School Smart Fine Point Tungsten Carbide Tipped Roller Ball Pens - Pack of 12 - Red,7.29,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pens,,New,10000,"These smooth writing pens feature a tough tungsten carbide tip that produces a reliable fine line for the life of the ink supply. The comfortable matte finish barrel comes in colors to match the ink. Fine, .3mm. point. Red, Box/12.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758611&encrypt=.jpg,,,,,SCHOOL SUPPLIES,WRITING,ROLLERBALL PENS,ROLLERBALL STICK,,School Specialty,084455,PACK OF 12,$5.47,$6.29,7.29
School Smart Fine Point Tungsten Carbide Tipped Roller Ball Pens - Pack of 12 - Blue,7.29,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pens,,New,10000,"These smooth writing pens feature a tough tungsten carbide tip that produces a reliable fine line for the life of the ink supply. The comfortable matte finish barrel comes in colors to match the ink. Fine, .3mm. point. Blue, Box/12.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758617&encrypt=.jpg,,,,,SCHOOL SUPPLIES,WRITING,ROLLERBALL PENS,ROLLERBALL STICK,,School Specialty,084456,PACK OF 12,$5.47,$6.29,7.29
